NAME,XCOORDS,YCOORDS,ZCOORDS,N_GAUGE,H_GAUGE,F_GAUGE,D_GAUGE,B_GAUGE,K_GAUGE,300_GAUGE,PRD_GAUGE,STAGE
699-95-51,574439.5,152528.59,132.308,4619.7248307080745,3254.214870526568,7863.223034977431,1839.453786453988,12057.785277645171,7868.828517079248,41908.31811297251,27025.052719554522,D_GAUGE
699-97-43B,576859.84,152981.3,129.358,6847.620501304095,857.1599339307185,6343.318198900321,4266.480218306363,14302.3032695792,10020.599658947502,41208.18513057328,29468.763857627135,H_GAUGE
699-94-41,577223.05,152111.68,124.98,6775.952211325073,1418.8788349524525,5453.251820226116,4460.293905125558,14167.601256521795,9845.27374515306,40266.92276378837,29571.145761903375,H_GAUGE
699-101-45,576032.4,154124.17,121.814,6871.691157674434,1641.3653869251818,7750.719332358755,4034.875912949499,14294.47873598046,10122.9956625497,42596.618020787755,29050.402766687537,H_GAUGE
699-95-48,575253.42,152323.05,130.511,5138.213859817535,2575.202248996381,7078.30705540521,2543.126589947908,12599.151248618195,8344.664637215807,41341.36831091706,27739.563212720983,D_GAUGE
699-96-52B,573910.16,152656.22,123.572,4332.333802518106,3732.379991117737,8376.124795136426,1457.120731442669,11720.735352390533,7588.8044961574815,42276.63139884727,26562.362348084986,D_GAUGE
699-98-51,574339.32,153302.71,120.417,5100.506143415608,3213.8558008903533,8397.972474651266,2209.844311099706,12464.175790944042,8355.7520138644,42636.220126865155,27179.225425313845,D_GAUGE
C5673,577157.45,153736.67,114.76,7507.850124094122,459.9638267256121,6763.645818972219,4813.418954900916,14968.82955001145,10714.60518920314,41766.27944109222,29984.668276913504,H_GAUGE
C5674,577157.45,153736.67,114.76,7507.850124094122,459.9638267256121,6763.645818972219,4813.418954900916,14968.82955001145,10714.60518920314,41766.27944109222,29984.668276913504,H_GAUGE
C5676,577276.26,153656.07,115.3,7560.71226715716,316.54228058193996,6630.295095710288,4889.585810321759,15021.513424654562,10758.570802964476,41643.5186656039,30071.880696735647,H_GAUGE
C5677,577277.33,153657.18,114.85,7562.218549420534,316.2008321874543,6630.620561304961,4891.005452102806,15023.021562323464,10760.096016012061,41644.08345613217,30073.24553039959,H_GAUGE
C5678,577278.65,153653.5,115.37,7561.273304580445,313.171212016695,6626.829257193798,4890.777531855236,15022.054211611588,10758.893781546494,41640.18775140788,30073.341216871642,H_GAUGE
C5679,577409.7,153593.4,114.97,7637.919912447363,170.55457406947727,6504.333838795496,4988.969461882817,15097.484935958559,10826.734415053255,41531.15973639553,30179.00696947278,H_GAUGE
C5680,577409.4,153593.79,115.07,7637.87893093763,171.02676736699544,6504.824447577337,4988.835998757628,15097.450749348302,10826.729171324087,41531.638895474614,30178.843305811155,H_GAUGE
C5681,577407.43,153594.58,114.9,7636.6509415450655,173.08451541369132,6506.564364240116,4987.301318398579,15096.24672999345,10825.63015448986,41533.17298017691,30177.2172272558,H_GAUGE
C5682,577699.79,153338.71,,7752.754935736135,216.7299956535879,6133.24058593005,5175.030783000243,15202.838396181738,10911.96668563921,41179.59982841259,30377.202198835945,H_GAUGE
699-97-43C,576857.31,152980.67,129.439,6845.127100656449,859.5664015630014,6344.478795748278,4263.87642421779,14299.834786142754,10018.183445061311,41208.70485231244,29466.161077903664,H_GAUGE
699-97-45B,576049.34,152979.41,125.994,6165.746604181879,1583.7716799198713,6895.019444454102,3498.43608266603,13626.697096777198,9376.258167200767,41561.59940141502,28695.544956384772,H_GAUGE
699-97-48C,575245.39,152909.66,128.846,5480.813479391618,2374.8955442537067,7445.3487397434665,2730.896546649096,12931.466703963517,8718.919356261978,41864.486988230245,27909.40099616941,H_GAUGE
199-K-159,570911.73,149159.61,139.646,307.29375864312493,7925.393486245141,10110.180200673962,3183.5233716434755,7232.276184268414,2990.8164227347224,40922.48788997316,22729.3647036987,N_GAUGE
199-K-160,570919.58,149116.02,139.978,348.0192914207787,7942.759124491765,10098.110386389142,3214.3892808433,7215.379900693783,2966.450024743319,40882.3963076628,22727.55214885121,N_GAUGE
199-K-161,570004.64,148202.3,127.242,1594.6655248926256,9213.380558749135,10966.950170603452,4494.221916772708,5959.487990877777,1674.4396653507488,40687.01410597242,21647.682901693515,N_GAUGE
199-K-162,569340.0,147459.97,126.155,2589.757159901506,10186.296330256482,11651.976722470714,5488.888785619561,5023.746971553835,692.6061680348818,40508.8650700177,20866.002605184476,K_GAUGE
199-K-163,570230.66,147947.93,138.563,1688.8652195900752,9180.634306793632,10742.7287332874,4567.159420000578,6038.499051211045,1707.1026308924686,40347.77173302756,21824.693780219473,N_GAUGE
C6236,568031.67,146606.75,118.48,4107.152892238242,11746.131913584828,13031.615731140102,6990.399698801196,3478.2297182699845,869.3641182496472,40686.75969491055,19450.830772838544,K_GAUGE
C6237,568031.5,146603.73,118.7,4109.3716726844195,11748.040354062317,13032.14273532174,6992.7323982903945,3476.8896142092653,871.1683109480265,40684.58264383329,19450.288238977162,K_GAUGE
C6238,568033.65,146604.18,118.8,4107.512171979665,11746.034978250167,13029.95451721911,6990.942590960112,3479.044153297908,869.1271167096445,40683.520269697634,19452.477394385893,K_GAUGE
C6239,568592.53,146977.91,120.09,3447.921444653433,11074.20554632323,12434.39591721683,6339.097217885205,4141.516492534647,196.8285865924988,40607.384354683556,20055.571639882677,K_GAUGE
C6240,568591.59,146979.26,119.88,3447.6043913827,11074.171570953613,12435.204449642155,6338.704303601833,4141.229135089732,196.8970924112892,40609.0232349376,20054.827929518116,K_GAUGE
C6241,568591.99,146978.85,119.94,3447.620988969232,11074.08925292445,12434.844869257497,6338.747956513198,4141.4203026517625,196.77812098913003,40608.45219314079,20055.167197614504,K_GAUGE
C6242,568695.11,147063.48,119.49,3315.1340841723395,10940.917627853563,12324.432141076504,6207.133656181429,4270.656450602905,66.38294509891405,40607.678125232684,20169.147449416614,K_GAUGE
C6243,568695.29,147062.96,119.47,3315.3850394910432,10941.077580499837,12324.298738362293,6207.406906470687,4270.5975339425895,66.37696136461628,40607.162769217175,20169.251739136547,K_GAUGE
C6244,568694.13,147063.98,119.46,3315.451263945994,10941.416774653844,12325.364213523231,6207.401849767749,4269.983358800869,67.16184780069078,40608.68816543204,20168.24845287318,K_GAUGE
C6245,568922.44,147279.52,117.97,3001.9015895064617,10630.105217545957,12080.502125925921,5894.946572107395,4569.471881149482,255.18285855434496,40630.36305749682,20425.676305110854,K_GAUGE
C6246,568920.87,147277.73,117.94,3004.2807312601662,10632.425382760825,12082.1972750365,5897.327479884439,4567.268572862373,252.80240208509082,40629.967140889996,20423.854244673435,K_GAUGE
C6247,568921.68,147276.15,117.95,3004.869837297609,10632.691925436187,12081.503696982345,5897.992980879161,4567.2898494442725,252.11981358077324,40628.23063123592,20424.416759723623,K_GAUGE
C6248,569313.26,147687.04,118.51,2437.2762411021563,10075.317747716765,11667.436829505405,5331.138450612594,5104.548903789289,819.4460287901724,40703.28392242081,20876.344911128905,K_GAUGE
C6249,569309.54,147688.3,118.25,2438.921043101034,10077.632424252048,11671.10387240635,5332.600089937367,5101.8876421003815,817.860811446539,40706.581499084365,20872.88794509554,K_GAUGE
C6250,569314.98,147686.21,118.61,2436.6973144199114,10074.390466034016,11665.751226672022,5330.651561422897,5105.6614907410485,820.0026548737103,40701.56532646503,20877.90200400712,K_GAUGE
C6251,569467.17,147888.04,117.64,2185.6571461052513,9833.995256453802,11507.30400295388,5078.368268735523,5336.915955489346,1071.8085389658108,40766.01374663089,21062.39335493037,K_GAUGE
C6252,569475.54,147898.5,117.6,2172.3215605616474,9821.156853239647,11498.701779614014,5064.980097019131,5349.372909474219,1085.189903611348,40769.09650190446,21072.46851872544,K_GAUGE
C6253,569464.26,147897.15,117.24,2181.1592863294272,9831.19831699252,11510.008753263359,5073.365037497318,5338.913348077152,1076.7467761734686,40774.98198565021,21061.126763697273,K_GAUGE
C6254,569713.15,148159.94,117.98,1819.2665976049313,9477.274203501567,11258.323581368535,4711.838262557407,5686.48383880554,1438.441822320245,40830.18698642095,21353.391388124328,K_GAUGE
C6255,569709.36,148158.55,117.89,1822.915866994732,9481.189434097232,11262.112557606573,4715.359894398341,5682.517615553526,1434.8874276401918,40831.39375495404,21349.40928735511,K_GAUGE
C6256,569711.5,148158.6,117.93,1821.378949411976,9479.392217665465,11259.972591907112,4713.929362601875,5684.380049389412,1436.3443452389647,40830.12958600548,21351.52141146221,K_GAUGE
C6258,569851.35,148265.22,118.98,1647.487017721575,9303.793000803327,11120.706999197484,4542.122727415044,5859.156408306244,1609.2714242786642,40829.85341549613,21508.86819463833,K_GAUGE
C6259,569850.48,148271.31,118.77,1643.6889192000801,9301.092387075667,11121.64118745969,4538.0288632070515,5861.556021743386,1613.1566650514396,40835.22579350456,21509.166507119808,K_GAUGE
C6260,570214.85,148608.84,118.19,1148.2320452596227,8810.387717777066,10766.360941320883,4045.5141530465908,6348.72644209814,2108.6299875036934,40886.04621002257,21932.439321878,N_GAUGE
C6261,570209.67,148618.5,118.02,1144.6335665709746,8809.350568165397,10771.951210973733,4041.3363404324464,6349.4667413537045,2112.061633238961,40896.89015290647,21929.310650663487,N_GAUGE
C6266,572269.9,151241.63,117.68,2196.802523546662,5737.76548212596,9234.15191091197,710.9095765988792,9555.698944954102,5442.070037403045,41898.79750550007,24570.66060278914,D_GAUGE
C6267,572270.42,151242.23,117.63,2197.593185651305,5737.0517708554735,9233.862751600704,710.1183313363857,9556.480387860232,5442.863950899394,41899.02834206658,24571.330792353256,D_GAUGE
C6268,572274.21,151246.19,117.62,2203.020491856764,5732.0124518058055,9231.618507092904,704.6400631528561,9561.916587263036,5448.334806718428,41900.36156550683,24576.097187589723,D_GAUGE
C6269,572335.82,151323.2,117.43,2301.5164531066916,5645.340242885002,9199.867256656507,606.8783354182766,9658.245446728712,5546.922405992308,41932.839067160756,24657.269949010963,D_GAUGE
C6270,572337.13,151324.52,117.62,2303.3534942776096,5643.623574814005,9199.092906868558,605.0198172787624,9660.094290080013,5548.776075298021,41933.262799444776,24658.905537215825,D_GAUGE
C6271,572332.3,151317.57,117.47,2294.8913435413565,5650.755038629431,9201.23237294868,613.2998996412565,9651.966232048126,5540.349714774345,41929.93536192131,24652.27351182295,D_GAUGE
C6272,572920.42,151926.86,118.71,3135.4643755464604,4884.966343345266,8892.515218569988,235.94867407976497,10492.984542581631,6385.552436532013,42142.18651228241,25394.671394601883,D_GAUGE
C6275,573337.49,152284.93,117.93,3676.042892701437,4379.936965205827,8681.437588400882,781.8138833507329,11042.584923341832,6929.454214532306,42238.3543794618,25901.82399235422,D_GAUGE
C6278,573533.98,152428.19,117.51,3912.2459355338,4152.395755266645,8579.682626589398,1023.0621676613482,11285.303472642476,7167.0183058228295,42264.00579709052,26133.328107309037,D_GAUGE
C6281,574056.82,153353.31,116.7,4959.195748911354,3493.512147354954,8653.139900926159,2059.6511387367996,12283.415452208545,8208.343991281012,42815.49683897761,26930.37687834514,D_GAUGE
C6282,574057.53,153353.6,116.77,4959.862856208929,3492.791132437791,8652.746921827737,2060.3192428601988,12284.140142787253,8209.02380429001,42815.410884877645,26931.143179802057,D_GAUGE
C6284,576042.29,154363.63,116.05,7043.613788914116,1738.9223032602688,7930.579045775883,4188.627516048676,14452.157532825944,10297.957226620245,42808.00867479121,29142.365338577776,H_GAUGE
C6285,576039.24,154364.31,116.13,7041.8996828398895,1741.9031785136988,7933.007689105053,4186.677771515234,14450.22114891383,10296.280861068202,42809.94290551788,29139.744201143232,H_GAUGE
C6286,576037.53,154364.5,116.14,7040.8057850221185,1743.4790345845913,7934.219763480184,4185.465264519587,14449.01494343602,10295.206052304147,42810.85504321187,29138.20795804915,H_GAUGE
C6287,576781.62,153965.55,115.88,7340.550685665242,899.9880750521353,7166.889136201268,4581.024920309833,14794.715027101958,10570.156103937124,42131.83375604365,29703.086005673904,H_GAUGE
C6288,576783.38,153964.05,115.98,7341.018685148578,897.7026581424574,7164.643270686942,4581.834203951491,14795.252267414597,10570.515791029282,42129.7305047979,29704.25489561247,H_GAUGE
C6290,577793.47,153266.01,115.02,7798.222120856795,334.64317087902185,6021.911698331368,5242.556362100412,15243.817700112277,10947.64739538587,41074.914784586,30444.818979343727,H_GAUGE
C6291,577792.39,153267.0,115.04,7797.763384348153,333.17808516766394,6023.322582097012,5241.811842645623,15243.420588139568,10947.315161965496,41076.259823066895,30444.08291890781,H_GAUGE
C6293,578035.06,152996.7,115.08,7885.399199548582,695.6621075896057,5666.01269286433,5405.154260814428,15311.618681092426,11000.815361258481,40730.517358040015,30596.99316899863,H_GAUGE
C6296,578314.84,152574.8,115.13,7961.9046948503465,1196.561628306676,5160.236748687021,5599.255836555368,15347.52200764071,11021.627462625409,40231.416946282174,30747.44017087262,H_GAUGE
C6297,578313.22,152575.13,115.16,7960.54333522657,1195.2700233319256,5161.353819629121,5597.703331590505,15346.256564907164,11020.387233577543,40232.37400334836,30745.971377955255,H_GAUGE
C6299,578585.36,152323.62,115.15,8119.4648268245055,1563.4631538018148,4806.725747086052,5836.3704538008515,15469.12070204304,11136.644819554003,39892.55017110338,30940.89790795995,H_GAUGE
C6300,578585.17,152324.65,115.03,8119.650761160921,1562.5667750646808,4807.71420803064,5836.28477689362,15469.423323739578,11136.96178049023,39893.56989129198,30940.985108595425,H_GAUGE
C6301,578583.54,152323.27,115.35,8117.638462963292,1562.5176282512903,4807.325703652673,5834.524534912862,15467.342387718643,11134.874166545394,39892.95963856903,30939.049876536796,H_GAUGE
C6332,572045.85,150949.08,117.41,1828.5253349518662,6061.344566965053,9353.938631335994,1076.902368880342,9198.048654698236,5074.03354984962,41771.96780388614,24273.105861470056,D_GAUGE
C6333,572045.34,150948.24,117.32,1827.5450961551742,6062.16004083172,9354.174050941114,1077.8650210486007,9197.127519471278,5073.063282918862,41771.53582013954,24272.382349465075,D_GAUGE
C6334,572046.29,150949.98,117.28,1829.5140701511514,6060.5675063541685,9353.788055798514,1075.9434110119207,9198.95213576618,5075.004170421943,41772.4880937741,24273.77884539857,D_GAUGE
199-K-164,571202.22,148903.74,141.341,593.1145274911014,7830.963503749521,9798.210208548293,3243.434519517887,7347.312948749088,3046.9612967183666,40545.823961981594,22959.12307279074,N_GAUGE
199-D5-123,573824.21,151639.41,144.604,3578.046687166144,4159.184903682038,7953.150879374804,1050.4882184012695,11035.357762672491,6812.80744099665,41435.721501045475,26173.845080222192,D_GAUGE
199-D5-125,573667.39,151746.18,144.734,3523.5069582279616,4255.207446961455,8140.957652192978,889.0236935537675,10970.913754602065,6770.090879582028,41606.7813581452,26054.269444427682,D_GAUGE
199-D5-126,573705.71,151843.28,144.403,3616.0516974789793,4181.0391834897455,8150.122413804604,933.2176925561832,11059.477504469907,6864.882922774379,41671.5287800016,26119.2067922651,D_GAUGE
199-K-165,568674.96,146342.42,146.219,3880.0473892520004,11395.299072148006,12428.796205252549,6779.030290093147,3997.0801246880224,746.4810706910073,40067.87003794939,20059.341040951465,K_GAUGE
199-K-166,568594.56,146342.97,145.282,3928.0861031984646,11457.667767944562,12508.266426175847,6827.562791106336,3920.0028392179374,759.1185667601542,40120.3308490159,19979.462910086033,K_GAUGE
199-K-168,568544.37,146513.63,143.482,3826.0836816804162,11391.57853254661,12534.498950452682,6725.001827286013,3923.789914949097,609.3548625390714,40282.91354946661,19948.657546080263,K_GAUGE
199-K-169,569988.97,147554.98,142.616,2148.856103028096,9612.051780003942,10998.658936906808,5028.1465070640315,5651.5827393709915,1317.7556636189659,40182.693848487834,21521.847520097435,K_GAUGE
199-K-170,570009.01,147491.37,142.784,2196.348713374331,9635.79104569503,10982.285200253142,5070.219379573248,5644.225548698107,1315.4362078413144,40120.13407227099,21531.819760518192,K_GAUGE
199-K-171,570544.03,147187.86,144.978,2312.403329222887,9423.554949662912,10471.822504397162,5069.535248255023,6034.041039836958,1788.8730220448797,39553.195338436286,22017.422481496928,K_GAUGE
199-K-172,570871.69,147166.37,145.006,2293.7180577789127,9197.427011827676,10147.65852384187,4953.722550668372,6338.522647085498,2115.124761166496,39337.73479031301,22339.224435276323,K_GAUGE
DD-49-2.5,572213.0,151162.0,,2098.932727450051,5821.569623867469,9261.595900410444,807.4405449319653,9461.452826384355,5344.5265915794425,41861.808811851406,24493.393415450813,D_GAUGE
199-K-174,568915.38,146222.47,148.919,3842.084799441721,11286.015813465647,12209.356238893153,6734.155371039501,4199.119609065254,876.0039365208294,39821.03927806631,20286.07442353728,K_GAUGE
199-K-175,568882.72,146008.84,153.247,4040.5172143824984,11449.502082355253,12277.07435250353,6928.538000357685,4122.349792394632,1082.5995851190746,39679.116943097426,20233.33527196226,K_GAUGE
199-D4-94,572712.89,151496.05,144.103,2670.2137292323396,5230.8196485193685,8910.31821679222,251.08658307446058,10060.550894678512,5924.8517798253615,41881.2784522464,25068.2668029418,D_GAUGE
199-D4-95,572612.82,151226.7,144.135,2401.9053353370864,5430.228147687429,8906.58219352971,537.861101028895,9815.858050382343,5658.47114670557,41704.46301251705,24895.16049625708,D_GAUGE
199-D4-96,572777.03,151519.78,144.898,2729.9564274546524,5162.478976913719,8859.898143093922,218.6642917808061,10125.566326563516,5985.419154729261,41868.06882684343,25136.537394583658,D_GAUGE
199-D4-97,572906.23,151625.33,144.607,2894.4816026191525,5002.977652556184,8781.76196184455,170.68796384043225,10292.3781496181,6150.438382042329,41891.18977710946,25290.960299786173,D_GAUGE
199-D4-98,572574.52,151481.65,143.852,2571.678334283065,5364.352686581693,9033.39721138173,327.88436757492127,9943.492766747344,5822.519249397106,41941.455460831334,24931.712817229025,D_GAUGE
199-D4-99,572527.36,151377.08,143.934,2460.4272799741098,5447.8563196707555,9039.405065959802,440.0024218115505,9841.292556243623,5712.727724029874,41877.30445355813,24856.20840799112,D_GAUGE
199-D2-10,574470.87,153465.19,121.075,5309.432875874856,3076.7952872520227,8396.358785384282,2417.875154634727,12669.64997642226,8564.546154216207,42717.172918312375,27357.82303692224,D_GAUGE
199-D2-12,574343.45,153300.01,121.325,5101.185826556461,3209.8942174184704,8393.054570470778,2210.8555736184585,12465.580764139948,8356.50266329756,42631.88276375561,27182.212541419343,D_GAUGE
199-D8-89,573478.64,152249.65,138.838,3741.3877546681606,4254.615966175586,8540.594892921652,866.9900355251949,11129.417466557572,6997.448720097902,42136.98250601363,26025.01721963415,D_GAUGE
199-D8-90,573948.64,152646.23,126.696,4351.047166508419,3697.164606705544,8338.320789091744,1481.0618966471295,11744.263219756149,7607.674030267065,42249.107522437684,26595.666664185694,D_GAUGE
199-D8-91,574036.89,152741.44,124.483,4480.866269470769,3590.1865857857815,8316.30365046873,1609.2874448338857,11872.804443741039,7737.492430303233,42289.25568044086,26709.663567101816,D_GAUGE
199-D8-93,574148.7,153085.8,121.108,4811.742695839045,3423.1402766957394,8420.382194324686,1921.744275287368,12178.579048948837,8067.002162767716,42536.716021926295,26927.320573956233,D_GAUGE
199-D8-94,574047.82,152949.53,121.016,4642.746257854338,3541.6594833321606,8423.96601176669,1754.4703259103023,12013.70703741171,7898.228433895737,42465.95739452134,26787.283689469576,D_GAUGE
199-H1-38,577161.0,153555.01,126.974,7408.763120552625,391.4892980862047,6612.370076107354,4744.16581970949,14869.437287476516,10605.586030163518,41599.775329682976,29930.74335651685,H_GAUGE
199-H1-37,577106.92,153641.63,126.773,7412.322710232006,465.0268193083014,6714.328242750693,4728.447690997561,14873.373260547116,10616.073944825375,41701.08512740764,29906.619573197633,H_GAUGE
199-H1-32,576767.07,153766.0,128.188,7208.038624266662,826.8533405847345,7014.674159332013,4474.425988045773,14666.09716464321,10430.168860119124,41957.241689664275,29624.291231601448,H_GAUGE
199-H1-36,576885.62,153486.51,126.15,7142.089668046785,661.9513859159564,6720.287495710283,4463.743367768783,14603.13914122429,10346.233090318403,41653.86342543151,29647.75929185795,H_GAUGE
199-H1-40,577279.34,153500.19,126.638,7477.856533725437,268.29754146476523,6499.698879932835,4833.448452823253,14937.326309581515,10666.526832854212,41500.51070687807,30026.14442284396,H_GAUGE
199-H1-33,576833.29,153716.23,126.609,7231.808782136121,748.3343781866514,6935.183046272078,4511.517061499396,14691.271249610018,10449.44415925078,41884.076854062325,29670.965428816427,H_GAUGE
199-H1-35,576958.26,153628.14,126.215,7282.3657669359645,604.5871585272344,6790.092433575551,4587.17731394808,14743.249399341288,10491.145616285183,41751.38896093399,29761.32614025286,H_GAUGE
199-H1-42,577127.18,153391.65,125.326,7291.175476430477,432.39499908762883,6499.492078631946,4652.417736242116,14750.529372291627,10479.684657488517,41465.72449451352,29847.89618572941,H_GAUGE
199-H1-34,576883.13,153667.06,126.061,7243.4593098049945,686.8426682407264,6865.9946960072575,4535.237973612832,14703.784398216567,10456.984507830139,41818.423634810766,29702.462711018517,H_GAUGE
199-H1-39,577223.54,153533.4,126.279,7449.098264654656,326.5144975893093,6558.783396217589,4793.865978643968,14909.303771692952,10642.0953889213,41553.98234744292,29983.418998776564,H_GAUGE
199-H3-25,577410.36,152978.49,128.447,7323.763141018444,532.4411869455906,5998.879089713335,4795.078460682331,14766.796647867688,10469.127471647247,40971.82231716939,29993.885158082412,H_GAUGE
199-H1-21,575896.84,154163.8,122.096,6800.188147829458,1781.8086772535955,7868.04388031104,3950.5745358364757,14213.35569846248,10053.893790213766,42691.46772676714,28936.66498544349,H_GAUGE
199-H1-20,575706.04,154183.61,121.823,6677.791624600223,1966.7549917862095,8007.347819808956,3814.4373501867876,14077.90885284165,9933.476174230242,42793.119836414095,28764.48532839034,H_GAUGE
199-H3-27,577567.05,152811.14,129.03,7384.027707651245,682.0950798503013,5771.252305072071,4907.326574877634,14814.291013686692,10506.845963665804,40754.26316868088,30095.420855632245,H_GAUGE
199-H3-26,577440.83,152846.5,127.99,7288.18316631793,655.2040781588772,5874.820397356856,4792.290732885411,14724.160837753567,10420.762131024712,40839.22668120568,29984.683248361904,H_GAUGE
199-K-178,568963.01,146954.43,136.402,3219.7674914100776,10791.036909100842,12067.924246219773,6119.146389178821,4471.537384588923,242.52165862040502,40353.08664135866,20419.35521063801,K_GAUGE
199-K-179,569847.25,147481.92,140.244,2281.296759687577,9768.675441296864,11144.32075678008,5168.133399294183,5492.381486586343,1159.4216045080148,40211.98277763608,21370.52364690967,K_GAUGE
199-K-180,571116.08,147449.14,146.975,2011.9943164435006,8825.609869774265,9880.34733015496,4600.152418387908,6660.082231995036,2385.986470728545,39417.70131179649,22620.383869525456,N_GAUGE
C7292,570948.63,148002.58,135.42,1455.0726856762367,8584.278758840292,10023.938262479442,4159.892810217612,6710.39617894774,2375.181847732896,39962.5168620959,22541.48191743616,N_GAUGE
199-K-181,568849.75,146892.82,135.984,3339.2771129034977,10918.48643826591,12186.837654535293,6238.134657644073,4343.339313039715,212.21256560343298,40377.60990047455,20298.86549910229,K_GAUGE
199-K-182,571185.32,148350.24,142.918,1124.1825005402825,8180.792821301447,9788.178806136535,3744.035673761712,7072.553697756966,2737.48723206147,40104.78800592271,22835.468343349363,N_GAUGE
199-H1-45,577240.96,153062.41,128.617,7217.245157575026,528.5462652559826,6167.5802356029535,4654.81882724768,14667.34574783986,10377.682440005516,41119.200323811034,29856.75796941408,H_GAUGE
199-H1-25,576279.64,154069.97,123.644,7019.422175876074,1393.0238929020759,7553.00921017575,4206.508490244603,14455.850487941452,10265.132503226627,42440.601478189485,29264.553541319405,H_GAUGE
199-H1-27,576403.86,154024.21,124.316,7083.933641610458,1261.0451042354125,7440.3042057835155,4285.872688788094,14526.706444265898,10325.685124561915,42345.83440391392,29366.17723408092,H_GAUGE
199-H4-70,578003.82,152646.45,130.35,7706.064306792406,961.646424854743,5386.685146043002,5303.724760628066,15110.009068850877,10789.823801879185,40423.54836744175,30468.09560727908,H_GAUGE
199-H4-73,577940.58,152369.98,130.041,7537.444819910792,1189.7712125345472,5194.845902671247,5200.667757509543,14920.883414682121,10595.082759907955,40197.72078435296,30331.683764444057,H_GAUGE
199-H4-69,578014.05,152686.66,130.107,7732.086707051418,931.5282173482519,5414.693670596673,5320.82250135261,15138.660301776978,10819.357536388208,40456.03059789849,30489.095867766893,H_GAUGE
199-H4-71,578010.64,152581.53,130.519,7685.653441912454,1022.3301636340341,5328.833344532349,5299.729820066293,15084.260863062442,10762.363752856509,40361.55000901848,30456.7132764768,H_GAUGE
199-H4-72,578036.28,152500.14,129.117,7676.460079294429,1106.594052693206,5246.971222381524,5312.766603606831,15067.292250253124,10743.154807899775,40276.81187554447,30459.077289547222,H_GAUGE
199-H6-2,577886.5,152194.11,129.799,7420.946093151499,1342.346755989683,5085.676142205654,5128.383834981519,14789.918689573542,10461.226523462688,40060.22066991268,30232.6140535508,H_GAUGE
199-H1-43,577213.74,153384.28,126.068,7360.2635688187465,351.0454571362982,6442.683678041312,4730.859353352169,14818.70550089368,10544.534657219316,41422.66082455351,29927.99597154104,H_GAUGE
C7572,570988.58,147392.39,145.42,2064.71000552159,8957.503100862255,10011.669251278741,4700.170872947082,6520.9904044121995,2251.604680222458,39448.2623727396,22486.08213432895,N_GAUGE
199-D4-101,572800.1,151425.94,144.325,2675.3296245062584,5177.9090082635275,8803.225640485423,313.2525179467804,10085.872495778252,5931.909559298723,41775.9591058494,25131.45644002035,D_GAUGE
199-H1-3,576163.04,153372.22,129.34,6488.577520680557,1389.7544501443415,7098.066994083634,3758.3274229369763,13945.72959760147,9714.464191879038,41863.374483789514,28925.992809912186,H_GAUGE
199-D8-97,573859.56,152087.42,141.51,3893.6156011657326,3946.7363640982962,8128.65186729626,1136.087138383354,11329.115129787402,7145.3475778929305,41806.49354071684,26338.45781481832,D_GAUGE
199-D5-101,572943.04,151521.52,144.544,2842.7369916826574,5008.790288292779,8707.259211629049,272.3244682359816,10257.402970412006,6099.392237534815,41783.31933142696,25295.897746198512,D_GAUGE
199-H1-2,576451.07,153378.26,128.823,6724.034733440939,1102.4525537709972,6910.765619669097,4022.128113486625,14184.208708403716,9939.588831948675,41742.85467565081,29201.191830726133,H_GAUGE
199-H1-1,576702.31,153384.49,124.229,6933.208290635815,852.1611502855383,6753.929475979096,4255.17923131332,14394.252986889525,10139.158903977206,41639.93992042012,29441.74120627821,H_GAUGE
199-H4-79,575659.13,151989.31,131.986,5312.693695603082,2413.9270124459326,6553.921497706522,2891.6329452058553,12757.122688707545,8466.581396555495,40857.1410624018,28033.137920991747,H_GAUGE
199-H4-76,576787.32,152976.85,130.365,6783.234807480872,918.8579061183151,6387.20013109033,4195.843049316717,14238.953727600765,9959.424936491,41235.420033326955,29398.21908311826,H_GAUGE
199-H4-78,576168.23,152166.12,130.225,5845.168881341278,1913.8938964833399,6260.401290907792,3416.70273967457,13283.238799932655,8985.240124882539,40781.46693937456,28571.335521567282,H_GAUGE
199-D8-95,573611.96,152160.61,142.496,3767.001022901447,4154.989265944816,8380.911678487018,934.371330093066,11177.978835311675,7023.4468240030965,41993.1938146374,26124.549832805373,D_GAUGE
199-D5-130,574039.2,151928.51,143.078,3925.9684802683473,3841.3462278889383,7894.6976734641585,1275.0463697057558,11378.670420826676,7166.326704051334,41579.49691903574,26463.04265141095,D_GAUGE
199-D5-127,572992.26,151428.31,144.491,2810.657808759524,5001.333720490594,8626.054442594217,376.7183516899554,10239.787904789664,6066.1734308870355,41678.093837215005,25316.233458968054,D_GAUGE
199-D6-1,574129.87,151691.71,144.913,3854.8976730155528,3863.2829797228596,7703.531730479189,1352.2776541080332,11315.53695002833,7077.001905870842,41328.84296155652,26481.78551661139,D_GAUGE
199-D8-99,574006.77,152364.37,137.272,4190.558227542111,3716.2828945461292,8140.016579718948,1378.6519581823325,11614.499757572725,7444.969720992813,41974.85946861286,26562.782766805478,D_GAUGE
199-D7-4,574377.07,152369.64,134.489,4468.079053745637,3363.587200706493,7828.369709102943,1718.766769779942,11912.3232456627,7714.110255901143,41799.16084868814,26916.986616628,D_GAUGE
