KEY,WELL,ITER,CLASS,MODEL,FORM_raw,FORM_label,LOG,LAG,p_trend,df,AIC,BIC,RL,AIC_EVENT,AIC_INTERP,AIC_NULL,BIC_EVENT,BIC_INTERP,BIC_NULL,logLik,n_obs,n_cens,beta_intercept,beta_interp,beta_event,beta_logSigma,p_interp,p_event,SUM_rows,SUM_cols,model_type,fit_ok
199-K-232__ITER1,199-K-232,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,12.0,0.018344222289466527,14.0,47.561737024404906,49.342480540197236,1.0,50.08344260831666,50.445653546096516,53.55861825574558,50.97381436621282,51.33602530399268,54.44899001364174,-21.780868512202453,18.0,1.0,16.654710472431773,-0.10642926221409248,-0.00014553509649046104,-1.749959541779142,0.02961572559212273,0.018800309720070726,4,4,INTERP+EVENT,True
199-K-233__ITER1,199-K-233,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,79.0,0.17350405414202652,5.0,24.977737650665876,25.372186805338316,0.3686178719303247,22.981748152771907,25.639337866651942,26.480846276776656,23.178972730108125,25.83656244398816,26.678070854112875,-10.488868825332938,9.0,0.0,-3.866984665603729,-0.0062901621700716835,0.00035975437711031216,-1.8042639188652876,0.9495070973236873,0.0784889604013557,4,4,INTERP+EVENT,True
199-K-234__ITER1,199-K-234,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,31.0,9.671215385753662e-06,76.0,206.93114959583505,211.6952028651828,1.0,213.569552603295,223.18164861875607,228.0238627361988,215.95157923796887,225.56367525342995,230.40588937087267,-101.46557479791753,80.0,0.0,14.577808163403972,-0.06946077960182502,-0.00017974084188215742,-1.5123317510512635,0.0025258518325730964,5.9632996716786965e-06,4,4,INTERP+EVENT,True
199-K-235__ITER1,199-K-235,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,29.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-235__ITER2,199-K-235,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,29.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-235__ITER3,199-K-235,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,29.0,0.0004060388530774395,87.0,256.54642637532004,261.56814538835374,0.37711187896142706,254.5959996265438,269.93382227941925,270.16454978673255,257.10685913306065,272.4446817859361,272.6754092932494,-126.27321318766003,91.0,13.0,-10.464366943721355,0.015188321776991526,0.0005256912008409679,-0.4157459515584177,0.8237507477168551,4.219073700870167e-05,4,4,INTERP+EVENT,True
199-K-236__ITER1,199-K-236,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,24.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-236__ITER2,199-K-236,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,24.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-236__ITER3,199-K-236,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,24.0,1.9984014443252818e-15,122.0,292.8315241760788,298.50408798998177,1.0,302.29520396961453,347.85021710273946,358.5685209917813,305.131485876566,350.6864990096909,361.4048028987328,-144.4157620880394,126.0,0.0,58.678332744567506,-0.25849543838532724,-0.0013596903876070246,-0.20334862653582747,0.0005314613293461864,2.0362625655223293e-17,4,4,INTERP+EVENT,True
199-K-238__ITER1,199-K-238,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,23.0,3.474723294427662e-06,32.0,80.00943140070792,83.17646927762014,0.5488340154663578,78.80951295479527,103.01889050577452,103.14942281993538,80.39303189325138,104.60240944423063,104.73294175839149,-38.00471570035396,36.0,0.0,59.895430462210655,-0.14292811742092298,-0.0020812703048450117,-0.19050658090126413,0.368409034344532,1.8621377973819604e-09,4,4,INTERP+EVENT,True
199-K-239__ITER1,199-K-239,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,0.0003040121745522262,10.0,26.495881700596993,27.77399635982751,1.0,27.782532581240982,36.540564346893866,40.69276731957873,28.42158991085624,37.17962167650912,41.33182464919398,-11.247940850298496,14.0,0.0,-0.818903007473204,0.07167625440834274,-0.0002619035051549564,-2.271561975891722,0.054264761005958395,1.2433006590580308e-05,4,4,INTERP+EVENT,True
199-K-240__ITER1,199-K-240,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,89.0,0.0,362.0,944.6224461559725,952.4277128227752,1.0,945.338541711202,1018.6050842585726,1051.048430975947,949.2411750446033,1022.5077175919739,1054.9510643093483,-470.31122307798626,366.0,4.0,18.08598658327027,0.05084227024909757,-0.00109133982799124,-0.5125575795732162,0.09869929544770695,3.9947799219703767e-20,4,4,INTERP+EVENT,True
199-K-242__ITER1,199-K-242,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,10.0,0.1122918153135708,3.0,18.412776101613318,18.304596399723945,0.5086252663224076,17.060688603517477,20.76272140810294,20.786084706074607,17.006598752572792,20.708631557158252,20.73199485512992,-7.206388050806659,7.0,0.0,15.773182139018948,-0.04144010405927112,-0.0004580692250180875,-2.2553638277490116,0.4100001106476754,0.0140607256457538,4,4,INTERP+EVENT,True
199-K-31__ITER1,199-K-31,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,0.09356040680074218,15.0,46.93786350288976,48.82674146122264,0.423169981012637,49.66847370758593,45.21790083431193,49.67615948140118,50.612912686752374,46.162339813478376,50.62059846056762,-21.46893175144488,19.0,2.0,17.061154854891882,-0.1343394500603122,4.377607462784626e-05,-1.2207003352401269,0.019065442238399007,0.5953894689746335,4,4,INTERP+EVENT,True
199-K-31__ITER2,199-K-31,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-31__ITER3,199-K-31,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,0.020457806108091114,18.0,59.95235798145948,62.13444288817611,1.0,61.83083051306015,61.27372266447969,65.73113948656263,62.92187296641846,62.364765117838004,66.82218193992094,-27.97617899072974,22.0,1.0,22.353380969406473,-0.20657772805897703,0.0002244984649411792,-0.74330229835579,0.04199656272486401,0.05867785851361441,4,4,INTERP+EVENT,True
199-K-32A__ITER1,199-K-32A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-32A__ITER2,199-K-32A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,9.25057099809834e-08,40.0,94.94171261647436,98.51009188431088,1.0,103.56776192381018,123.76000505961916,125.33370354645994,105.35195155772844,125.54419469353742,127.1178931803782,-45.47085630823718,44.0,1.0,-9.305888403854219,0.08034166530959803,0.00013888217499382984,-1.6290163808220364,0.0005405268366584672,3.816924576855066e-11,4,4,INTERP+EVENT,True
199-K-32B__ITER1,199-K-32B,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-32B__ITER2,199-K-32B,2,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,0.0018995505237038302,11.0,31.0486122332168,31.68766956283206,1.0,31.0486122332168,,40.69276731957873,31.68766956283206,,41.33182464919398,-14.5243061166084,14.0,0.0,0.17977261064594185,,9.321857315615703e-05,-1.8061639164599257,,0.00019480761973159844,3,4,EVENT,True
199-K-34__ITER1,199-K-34,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,10.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-34__ITER2,199-K-34,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,10.0,0.0006373717170220505,17.0,49.571394729881256,51.6604396053281,0.6324654680807121,48.655135418299864,62.04160551620787,62.28770978864416,49.699657856023286,63.086127953931296,63.33223222636758,-22.785697364940628,21.0,2.0,1.5862046723171972,0.13142758602944968,-0.0009659143772200727,-0.26867149185011246,0.29323519025706957,7.774544155243455e-06,4,4,INTERP+EVENT,True
199-K-34__ITER3,199-K-34,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,10.0,0.05351861319910178,9.0,33.99639511291886,35.126293827841934,0.38014196507954356,37.75729638318023,32.06197410548816,37.851846663565524,38.32224574064177,32.6269234629497,38.41679602102706,-14.998197556459429,13.0,0.0,17.684210174684942,-0.14613669316449632,9.933183194280019e-05,-2.064133658441518,0.007098066080779429,0.7976437825963186,4,4,INTERP+EVENT,True
199-K-34__ITER4,199-K-34,4,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,10.0,0.6959394297118815,18.0,64.68486981961644,66.86695472633306,0.370020975096741,63.2975284705662,62.696478648616434,63.40985511703794,64.38857092392452,63.78752110197475,64.50089757039626,-30.342434909808215,22.0,0.0,6.61548697398934,-0.03898722688959485,7.383044379724471e-06,-1.3360219330871366,0.4305195763783981,0.9141790887045662,4,4,INTERP+EVENT,True
199-K-36__ITER1,199-K-36,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,34.0,0.5334183735859936,4.0,26.03455784167251,26.19344092503218,0.4601746716203071,24.482259560350457,25.230549167989984,25.291456284991533,24.56170110203029,25.30999070966982,25.370897826671367,-11.017278920836254,8.0,1.0,14.54560560272948,-0.04684798761111325,-0.0004347922495144888,-1.551604195111878,0.4944907162688347,0.2669367950929947,4,4,INTERP+EVENT,True
199-K-36__ITER2,199-K-36,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,34.0,0.0037184775464105257,3.0,11.597202793704367,11.489023091814994,0.37614721982867083,9.641653453449731,20.722888164161944,20.78608470607461,9.587563602505043,20.668798313217255,20.731994855129923,-3.7986013968521837,7.0,0.0,-42.14184183181194,0.03363391441067844,0.0027832950269305076,-0.6846556460272016,0.8327591504432093,1.7380379247162588e-07,4,4,INTERP+EVENT,True
199-K-36__ITER3,199-K-36,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,34.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-36__ITER4,199-K-36,4,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,34.0,0.0,357.0,1001.6918565790473,1009.4696124957131,1.0,1011.2726521291332,1050.3940266290954,1076.6482980198818,1015.1615300874661,1054.2829045874282,1080.5371759782147,-498.84592828952367,361.0,44.0,0.3819315768501699,0.19658923807923884,-0.0011143587644818057,0.218054986397973,0.0006038138607664921,1.2997751193680352e-13,4,4,INTERP+EVENT,True
199-K-37__ITER1,199-K-37,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,16.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-37__ITER2,199-K-37,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,16.0,5.295310911979101e-08,23.0,46.095973838359285,48.68764757036794,0.37519840682807026,44.135373222253435,75.35861630494117,77.60369193751546,45.431210088257764,76.65445317094549,78.89952880351979,-21.047986919179642,27.0,0.0,9.211358490472751,-0.012914930335870623,-0.000278846855288579,-1.223848177304532,0.842607192685598,1.624175888474349e-14,4,4,INTERP+EVENT,True
36-M__ITER1,36-M,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
36-M__ITER2,36-M,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,2.0,0.018791124974334217,4.0,19.065347060751655,19.224230144111324,0.6024233723281014,21.48935660396817,18.051757451624304,25.01408825363645,21.568798145648003,18.13119899330414,25.093529795316286,-7.532673530375827,8.0,2.0,-83.82707256860122,0.7437580353072737,-0.00010919492215856854,-0.8999140133695279,0.008654584744718407,0.3237472848137295,4,4,INTERP+EVENT,True
38-M__ITER1,38-M,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
38-M__ITER2,38-M,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,73.0,0.051863311005945434,6.0,24.59353892374098,25.198709109729073,0.6796820643018482,23.821278638448945,26.598972773170388,28.511826235396512,24.12386373144299,26.901557866164435,28.81441132839056,-10.29676946187049,10.0,5.0,-80.11661826364252,0.6321868480396406,0.00039392309405135656,-0.49980945258259507,0.25545730432099367,0.04885177131279878,4,4,INTERP+EVENT,True
43-M__ITER1,43-M,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
43-M__ITER2,43-M,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,9.0,0.0002294903148226668,4.0,8.604959738124556,8.763842821484229,1.0,19.578684693264393,11.358693769985742,23.364259199250224,19.658126234944227,11.438135311665578,23.44370074093006,-2.302479869062278,8.0,4.0,201.7050746197822,-1.6864444804967953,-0.00039886989113700695,-1.4473774679212246,9.140911214200483e-06,0.00223879585609594,4,4,INTERP+EVENT,True
45-M__ITER1,45-M,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
45-M__ITER2,45-M,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
47-D__ITER1,47-D,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
47-D__ITER2,47-D,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,86.0,0.0006501084435275306,14.0,42.76531858721425,44.546062103006584,1.0,52.8977709157312,48.60076353605141,55.44206133280235,53.78814267362736,49.49113529394757,56.332433090698515,-19.382659293607126,18.0,3.0,81.19430679194191,-0.724218395913522,0.00019931745253612515,-1.0103528192041191,9.583893109346551e-05,0.0033977347487658405,4,4,INTERP+EVENT,True
47-M__ITER1,47-M,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
47-M__ITER2,47-M,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,0.008940155474655542,16.0,47.864835569737785,49.856300116845766,1.0,50.8046403226359,50.673603926713334,55.29924016783151,51.80037259618989,51.669336200267324,56.294972441385504,-21.932417784868893,20.0,2.0,43.740257510303735,-0.38813131884858704,0.00011934568090984883,-1.0997286515313849,0.017876444765362067,0.022886471714091257,4,4,INTERP+EVENT,True
48-M__ITER1,48-M,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
48-M__ITER2,48-M,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,43.0,0.028169504527173705,9.0,30.92282075949998,32.05271947442306,0.4901308001403672,32.922288342737104,29.496654790625215,36.06185133133652,33.48723770019865,30.06160414808675,36.626800688798056,-13.46141037974999,13.0,2.0,-56.909188768039606,0.518579663934449,-4.76349814073597e-05,-1.2939308578886661,0.025953364791998543,0.44276566984454446,4,4,INTERP+EVENT,True
50-M__ITER1,50-M,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
50-M__ITER2,50-M,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,33.0,0.1047305644958395,9.0,36.37147261870543,37.501371333628505,0.36956959253026683,34.38064019092214,37.48653551767329,38.88420117710689,34.94558954838368,38.051484875134825,39.449150534568425,-16.185736309352716,13.0,1.0,9.460722359375431,-0.0391600132773905,-0.0001970592164432921,-0.8160382565993594,0.9236851559691212,0.061850013573136874,4,4,INTERP+EVENT,True
52-D__ITER1,52-D,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
52-D__ITER2,52-D,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
54-M__ITER1,54-M,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
54-M__ITER2,54-M,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
699-100-43B__ITER1,699-100-43B,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,0.016120569630960646,7.0,25.08825501545188,25.884045561048623,0.3719700222298695,31.17318107574814,23.11037098873239,31.343573426691396,31.571076348546512,23.508266261530764,31.741468699489765,-10.54412750772594,11.0,4.0,140.48268278163275,-1.1961859832737483,-7.445689524474239e-05,-0.4019460599771669,0.0022210163066565367,0.8815019521778007,4,4,INTERP+EVENT,True
699-100-43B__ITER2,699-100-43B,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
699-101-48B__ITER1,699-101-48B,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
699-73-61__ITER1,699-73-61,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,77.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
699-88-41__ITER1,699-88-41,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
699-88-41__ITER2,699-88-41,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,0.039027428316336654,13.0,44.726310378314174,46.392737066426605,0.39495035138902085,42.86831994898012,49.2128940515114,49.21329155807947,43.70153329303634,50.04610739556762,50.04650490213569,-20.363155189157087,17.0,0.0,-3.0650220784704145,0.030180694385246093,0.0001148086922358756,-1.4809651796995966,0.7056997534324894,0.004951369172642297,4,4,INTERP+EVENT,True
699-88-41A__ITER1,699-88-41A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,4.0,7.141384150699537e-10,11.0,3.413374244527872,4.829474646732292,1.0,6.34290057910138,43.522949158562,43.53326292383591,7.050950780203591,44.23099935966421,44.241313124938124,0.29331287773606407,15.0,0.0,-11.74453194810739,0.06415734559990406,0.0003506418115961515,-2.517703158184383,0.015700846255266132,1.039058563746419e-52,4,4,INTERP+EVENT,True
699-89-35__ITER1,699-89-35,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
699-89-35__ITER2,699-89-35,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,5.740385608743459e-06,7.0,10.032267411336527,10.828057956933268,1.0,22.310135864784726,17.487154396296337,32.16823575265523,22.7080311375831,17.885049669094705,32.5661310254536,-3.0161337056682633,11.0,0.0,22.074233608291827,-0.18659787715644935,8.626460523120356e-05,-2.543382962654647,6.262453922924394e-08,0.00010851666270902836,4,4,INTERP+EVENT,True
699-90-37B__ITER1,699-90-37B,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,37.0,0.0013976871973984117,10.0,26.010382038726373,27.28849669795689,1.0,26.856068879010216,35.44904317256068,37.15625485928431,27.495126208625475,36.088100502175934,37.795312188899565,-11.005191019363187,14.0,7.0,94.28137266136977,-0.6488111732882914,-0.0010909845223575352,-0.8889770113490022,0.08040667340332674,0.0017923766551741131,4,4,INTERP+EVENT,True
699-93-37A__ITER1,699-93-37A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,22.0,0.0001808762309373213,10.0,25.457372184424376,26.735486843654893,0.6842083674724428,24.698386630539446,37.56926774622107,40.692767319578735,25.337443960154705,38.20832507583633,41.33182464919399,-10.728686092212188,14.0,0.0,25.137392392827167,-0.12015568379899691,-0.000501642089232688,-1.3508293582758006,0.2546594793507415,7.992190135977526e-07,4,4,INTERP+EVENT,True
699-94-41__ITER1,699-94-41,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,90.0,1.9518911744342837e-05,7.0,12.479982293982884,13.275772839579625,0.3686498949046553,10.484166534726578,31.61247156501144,32.16823575265523,10.882061807524948,32.01036683780981,32.5661310254536,-4.239991146991442,11.0,0.0,10.0421932172203,-0.0027475302114347852,-0.0004981497608961268,-2.544133841134901,0.948419618199387,1.1738538753565052e-15,4,4,INTERP+EVENT,True
699-94-41__ITER2,699-94-41,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,90.0,0.00016316201104071837,24.0,65.00072998664433,67.66513900699474,0.45896003034537347,63.443145681502656,80.30850370333926,80.44226382267718,64.77535019167786,81.64070821351446,81.77446833285238,-30.50036499332216,28.0,0.0,-0.6709145018484604,0.05441011182082931,-0.0001832479814008697,-1.3358168330159144,0.5042702637041805,9.869825989447418e-07,4,4,INTERP+EVENT,True
699-94-43__ITER1,699-94-43,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,0.23933205357040743,9.0,36.992039971935164,38.121938686858236,0.40493114211351655,35.18396348032847,37.848643660932666,37.85184666356551,35.74891283779001,38.4135930183942,38.41679602102705,-16.496019985967582,13.0,0.0,3.889711785816593,-0.034049681068294264,0.0002447498969788855,-1.5496234757605971,0.6601880149519804,0.07391411576213583,4,4,INTERP+EVENT,True
699-94-43__ITER2,699-94-43,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,8.562039965909207e-13,23.0,25.524522659891694,28.116196391900353,0.5046054065797917,24.15656560339733,64.86878114028764,79.09714094236543,25.452402469401658,66.16461800629196,80.39297780836975,-10.762261329945847,27.0,1.0,5.046815798995979,0.09112449636193397,-0.0007537141955597559,-0.9036301375262024,0.42361381539637677,4.857821640464121e-21,4,4,INTERP+EVENT,True
699-95-45__ITER1,699-95-45,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,58.0,4.1047887866518806e-08,7.0,0.15118284185285713,0.9469733874495985,0.42050505223926987,-1.5814147277542858,32.028313849632866,32.16823575265523,-1.1835194549559152,32.42620912243124,32.5661310254536,1.9244085790735714,11.0,0.0,7.402222421715608,0.002837365433027901,-0.00025694305549589725,-3.8193622892592525,0.6028784771432458,1.4119105075297985e-51,4,4,INTERP+EVENT,True
699-95-45__ITER2,699-95-45,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,58.0,2.6844924061464326e-09,13.0,12.974251675359401,14.640678363471833,0.3678867947313878,10.974291653056593,50.416534338424974,50.445800011864605,11.807504997112808,51.24974768248119,51.279013355920824,-4.4871258376797005,17.0,5.0,44.80959638392317,0.0005557735440699348,-0.0026528348306146176,-1.1176408904337434,0.9949552196926957,2.0093528968647036e-43,4,4,INTERP+EVENT,True
699-95-45__ITER3,699-95-45,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,58.0,0.05895138839870029,6.0,25.101911471611828,25.70708165759992,0.43701707161004144,23.446345433251068,28.58319719721992,28.763995671882434,23.748930526245115,28.885782290213967,29.06658076487648,-10.550955735805914,10.0,1.0,-11.759432279152584,0.07020802772118868,0.00025259611304668763,-1.3313827671379608,0.5599449044163729,0.004456865962090483,4,4,INTERP+EVENT,True
699-95-45C__ITER1,699-95-45C,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
699-95-46__ITER1,699-95-46,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
699-95-48__ITER1,699-95-48,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,77.0,0.04824469105899065,4.0,19.57182641604588,19.730709499405553,0.5436756512221333,18.353021537420506,20.400043436970073,23.63476539027858,18.43246307910034,20.479484978649907,23.714206931958415,-7.78591320802294,8.0,0.0,1.61563699002078,0.02786845809077339,-9.469407006950338e-05,-3.2075858837979667,0.3649836949691918,0.0654727633478858,4,4,INTERP+EVENT,True
699-95-48__ITER2,699-95-48,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,77.0,0.0,27.0,11.368014949525644,14.235989358495937,0.3799609134969099,9.432641167984173,87.49845912314461,88.95770455117697,10.866628372469318,88.93244632762976,90.39169175566212,-3.684007474762822,31.0,0.0,7.5412294099781665,0.010079486657122945,-0.0003568673535924838,-1.9558364467002272,0.7992252242840531,4.6344397288069056e-79,4,4,INTERP+EVENT,True
699-95-48B__ITER1,699-95-48B,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,1.1739866359161688e-05,12.0,25.21473496074942,25.922785161851632,1.0,25.21473496074942,,44.41984572405958,25.922785161851632,,45.12789592516179,-11.60736748037471,15.0,6.0,-20.9409045871638,,0.0011340253237528799,-1.356287045426917,,1.1225711122726272e-06,3,4,EVENT,True
699-95-48C__ITER1,699-95-48C,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,0.0018350761306813457,12.0,37.91707213298651,38.62512233408872,1.0,37.91707213298651,,47.62467111052364,38.62512233408872,,48.33272131162585,-17.958536066493256,15.0,3.0,-36.53121992535397,,0.0020105609646775117,-0.19063519475486698,,0.0005412664188020307,3,4,EVENT,True
699-95-51__ITER1,699-95-51,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,24.0,0.004108644934747829,5.0,17.49152226795346,17.8859714226259,1.0,18.610561956996275,22.12688248629465,26.480846276776656,18.807786534332493,22.32410706363087,26.678070854112875,-6.74576113397673,9.0,0.0,-9.280698935281958,0.1782944685216539,-0.0006015847486177654,-1.6335007515747642,0.053524244896555884,0.001734457293654419,4,4,INTERP+EVENT,True
