"NAME","WELL_ID","TYPE","STATUS","TD","BOH","ZCOORDS","YCOORDS","XCOORDS","OU"
"299-E25-24","A4769","GROUNDWATER WELL","IN-USE",89.916,NA,208.211,135520.843,576193.873,"200-PO-1"
"299-E25-25","A4770","GROUNDWATER WELL","IN-USE",87.7824,88.45296,205.134,135984.406,576588.887,"200-PO-1"
"299-E25-26","A4771","GROUNDWATER WELL","IN-USE",88.392,NA,204.847,135912.861,575907.504,"200-PO-1"
"299-E25-27","A4772","GROUNDWATER WELL","DECOMMISSIONED-V",91.44,NA,207.155,135633.908,576136.456,"200-PO-1"
"299-E25-28","A4773","GROUNDWATER WELL","IN-USE",106.0704,NA,203,136111.693,576011.773,"200-PO-1"
"299-E25-29P","A4774","HOSTED PIEZOMETER","IN-USE",100.584,NA,206.212,135729.161,575953.668,"200-PO-1"
"299-E25-29Q","A4775","HOSTED PIEZOMETER","IN-USE",100.584,NA,206.145,135729.161,575953.668,"200-PO-1"
"299-E25-30P","A4776","HOSTED PIEZOMETER","DECOMMISSIONED-V",100.584,87.0204,207.778,135589.913,576208.357,"200-PO-1"
"299-E25-30Q","A4777","HOSTED PIEZOMETER","DECOMMISSIONED-V",100.584,99.57816,207.69,135589.913,576208.357,"200-PO-1"
"299-E25-31","A4778","GROUNDWATER WELL","IN-USE",90.8304,NA,206.648,135772.251,575948.016,"200-PO-1"
"299-E25-32P","A4779","HOSTED PIEZOMETER","IN-USE",107.8992,NA,205.312,136044.335,576382.422,"200-PO-1"
"299-E25-32Q","A4780","HOSTED PIEZOMETER","IN-USE",107.8992,NA,205.312,136044.335,576382.422,"200-PO-1"
"299-E25-33","A4781","GROUNDWATER WELL","DECOMMISSIONED-V",121.92,NA,205.297,135713.014,575992.033,"200-PO-1"
"299-E25-34","A4782","GROUNDWATER WELL","IN-USE",84.1248,NA,203.115,136100.011,576019.038,"200-PO-1"
"299-E25-35","A4783","GROUNDWATER WELL","IN-USE",86.868,NA,206.636,135864.687,575708.338,"200-PO-1"
"299-E25-36","A4784","GROUNDWATER WELL","IN-USE",97.2312,NA,216.732,135566.372,575403.611,"200-PO-1"
"299-E25-37","A4785","GROUNDWATER WELL","IN-USE",85.55736,NA,206.345,135818.074,575948.977,"200-PO-1"
"299-E25-38","A4786","GROUNDWATER WELL","IN-USE",86.2584,85.55736,206.377,135694.872,576034.743,"200-PO-1"
"299-E25-39","A4787","GROUNDWATER WELL","IN-USE",86.07552,NA,205.653,135837.27,576581.88,"200-PO-1"
"299-E25-4","A4788","GROUNDWATER WELL","IN-USE",88.0872,81.35112,202.722,136169.117,575648.828,"200-PO-1"
"299-E25-40","A4789","GROUNDWATER WELL","IN-USE",83.5152,NA,203.997,136212.317,575464.675,"200-PO-1"
"299-E25-41","A4790","GROUNDWATER WELL","IN-USE",85.0392,NA,205.688,136145.925,575466.061,"200-PO-1"
"299-E25-42","A4791","GROUNDWATER WELL","IN-USE",89.82456,NA,209.331,135887.6,575622.8,"200-PO-1"
"299-E25-43","A4792","GROUNDWATER WELL","IN-USE",79.15656,NA,199.149,136251.5,576132.3,"200-PO-1"
"299-E25-46","A4793","GROUNDWATER WELL","DECOMMISSIONED-V",94.57944,94.42704,212.795,135963.502,575359.726,"200-PO-1"
"299-E25-47","A4794","GROUNDWATER WELL","IN-USE",91.86672,NA,206.38,135931.544,575778.953,"200-PO-1"
"299-E25-48","A4795","GROUNDWATER WELL","IN-USE",90.678,NA,208.982,135815.69,575623.851,"200-PO-1"
"299-E25-6","A4796","GROUNDWATER WELL","IN-USE",88.392,NA,202.603,136163.971,575683.761,"200-PO-1"
"299-E25-9","A4797","GROUNDWATER WELL","IN-USE",88.0872,79.00416,201.448,136219.638,575914.147,"200-PO-1"
"299-E26-1","A4798","GROUNDWATER WELL","DECOMMISSIONED-V",75.5904,73.63968,189.139,137091.958,575231.018,"200-BP-5"
"299-E26-10","A4799","GROUNDWATER WELL","IN-USE",62.97168,NA,184.418,137023.494,575588.999,"200-BP-5"
"299-E26-11","A4800","GROUNDWATER WELL","IN-USE",62.84976,NA,183.88,137134.6,576179.951,"200-BP-5"
"299-E26-12","A4801","GROUNDWATER WELL","IN-USE",73.82256,NA,193.312,136383.2,576197.7,"200-PO-1"
"299-E26-13","A4802","GROUNDWATER WELL","IN-USE",65.532,NA,185.438,136528.6,576199.3,"200-PO-1"
"299-E26-2","A4803","GROUNDWATER WELL","IN-USE",81.3816,NA,194.787,136408.771,575973.136,"200-PO-1"
"299-E26-4","A4804","GROUNDWATER WELL","IN-USE",86.2584,NA,198.575,136360.882,575733.962,"200-PO-1"
"299-E26-8","A4805","GROUNDWATER WELL","IN-USE",121.92,NA,189.823,136687.227,575522.231,"200-BP-5"
"299-E26-9","A4806","GROUNDWATER WELL","IN-USE",61.722,NA,184.854,137133.118,575576.137,"200-BP-5"
"299-E27-1","A4807","GROUNDWATER WELL","DECOMMISSIONED-V",101.1936,NA,209.067,136536.816,574515.1,"200-BP-5"
"299-E27-10","A4808","GROUNDWATER WELL","IN-USE",73.18248,NA,191.432,137052.481,575100.298,"200-BP-5"
"299-E27-11","A4809","GROUNDWATER WELL","IN-USE",80.68056,NA,197.163,137062.736,574652.93,"200-BP-5"
"299-E27-12","A4810","GROUNDWATER WELL","IN-USE",82.296,NA,202.547,136583.533,575054.135,"200-BP-5"
"299-E27-13","A4811","GROUNDWATER WELL","IN-USE",84.00288,NA,204.918,136489.226,575064.916,"200-BP-5"
"299-E27-14","A4812","GROUNDWATER WELL","IN-USE",81.32064,NA,201.752,136498.244,575217.341,"200-BP-5"
"299-E27-15","A4813","GROUNDWATER WELL","IN-USE",80.01,NA,200.024,136630.359,575095.256,"200-BP-5"
"299-E27-16","A4814","GROUNDWATER WELL","IN-USE",81.9912,NA,199.862,137164.856,574179.237,"200-BP-5"
"299-E27-17","A4815","GROUNDWATER WELL","IN-USE",75.04176,NA,194.48,137122.01,574547.31,"200-BP-5"
"299-E27-7","A4816","GROUNDWATER WELL","IN-USE",85.6488,NA,194.536,136619.403,575220.59,"200-BP-5"
"299-E27-8","A4817","GROUNDWATER WELL","IN-USE",78.3336,NA,195.499,137044.178,574759.08,"200-BP-5"
"299-E27-9","A4818","GROUNDWATER WELL","IN-USE",74.73696,NA,192.294,137040.904,574917.649,"200-BP-5"
"299-E28-12","A4819","GROUNDWATER WELL","DECOMMISSIONED-V",106.3752,97.8408,216.898,136428.68,573162.999,"200-BP-5"
"299-E28-17","A4820","GROUNDWATER WELL","IN-USE",106.68,NA,216.079,136331.686,573461.2,"200-BP-5"
"299-E28-18","A4821","GROUNDWATER WELL","IN-USE",100.584,NA,212.114,136767.778,573104.076,"200-BP-5"
"299-E28-26","A4822","GROUNDWATER WELL","IN-USE",100.1268,NA,210.573,137024.016,572941.553,"200-BP-5"
"299-E28-27","A4823","GROUNDWATER WELL","IN-USE",91.8972,NA,208.463,137070.063,573226.784,"200-BP-5"
"299-E28-28","A4824","GROUNDWATER WELL","IN-USE",90.2208,NA,210.354,137108.259,572804.351,"200-BP-5"
"299-E28-4","A4825","GROUNDWATER WELL","IN-USE",97.8408,NA,211.78,136513.155,573998.753,"200-BP-5"
"299-E28-6","A4826","GROUNDWATER WELL","IN-USE",103.632,NA,214.4,136388.391,573782.418,"200-BP-5"
"299-E28-7","A4827","GROUNDWATER WELL","IN-USE",104.2416,NA,210.31,136719.127,573794.205,"200-BP-5"
"299-E28-9","A4828","GROUNDWATER WELL","IN-USE",106.68,NA,214.633,136587.219,573096.47,"200-BP-5"
"299-E32-1","A4829","GROUNDWATER WELL","DECOMMISSIONED-V",86.2584,NA,201.003,137645.476,572611.607,"200-BP-5"
"299-E32-2","A4830","GROUNDWATER WELL","IN-USE",88.14816,NA,205.325,137467.509,572648.02,"200-BP-5"
"299-E32-3","A4831","GROUNDWATER WELL","IN-USE",92.6592,NA,207.294,137383.996,572600.614,"200-BP-5"
"299-E32-4","A4832","GROUNDWATER WELL","IN-USE",94.7928,NA,210.148,137187.218,572603.743,"200-BP-5"
"299-E32-5","A4833","GROUNDWATER WELL","IN-USE",89.48928,NA,209.01,137285.125,572599.697,"200-BP-5"
"299-E32-6","A4834","GROUNDWATER WELL","IN-USE",84.97824,NA,204.457,137515.1,572600.4,"200-BP-5"
"299-E32-7","A4835","GROUNDWATER WELL","IN-USE",83.45424,NA,201.7,137647.05,572600.38,"200-BP-5"
"299-E32-8","A4836","GROUNDWATER WELL","IN-USE",78.24216,NA,197.8,137741.47,572663.39,"200-BP-5"
"299-E32-9","A4837","GROUNDWATER WELL","IN-USE",77.60208,NA,197.103,137741.69,572795.11,"200-BP-5"
"299-E33-1A","A4838","GROUNDWATER WELL","IN-USE",73.152,NA,193.683,137614.032,573632.341,"200-BP-5"
"299-E33-12","A4839","GROUNDWATER WELL","IN-USE",126.492,NA,191.046,137632.23,573780.54,"200-BP-5"
"299-E33-13","A4840","GROUNDWATER WELL","IN-USE",71.628,71.81088,192.549,137584.387,573706.488,"200-BP-5"
"299-E33-14","A4841","GROUNDWATER WELL","IN-USE",70.104,NA,189.859,137567.216,573985.612,"200-BP-5"
"299-E33-15","A4842","GROUNDWATER WELL","IN-USE",76.5048,NA,192.217,137540.698,573810.288,"200-BP-5"
"299-E33-17","A4843","GROUNDWATER WELL","IN-USE",74.3712,NA,193.564,137467.183,573878.517,"200-BP-5"
"299-E33-18","A4844","GROUNDWATER WELL","DECOMMISSIONED-V",84.7344,NA,199.712,137386.064,573779.166,"200-BP-5"
"299-E33-19","A4845","GROUNDWATER WELL","DECOMMISSIONED-V",76.8096,75.98664,199.332,137422.659,573847.63,"200-BP-5"
"299-E33-2","A4846","GROUNDWATER WELL","IN-USE",74.0664,72.20712,193.582,137641.271,573617.005,"200-BP-5"
"299-E33-20","A4847","GROUNDWATER WELL","IN-USE",77.4192,NA,199.156,137397.913,573847.598,"200-BP-5"
"299-E33-21","A4848","GROUNDWATER WELL","IN-USE",85.9536,NA,204.046,137293.207,573474.469,"200-BP-5"
"299-E33-24","A4849","GROUNDWATER WELL","DECOMMISSIONED-V",78.0288,NA,195.473,137578.531,573493.539,"200-BP-5"
"299-E33-26","A4850","GROUNDWATER WELL","IN-USE",73.152,NA,193.884,137681.471,573333.348,"200-BP-5"
"299-E33-27","A4851","GROUNDWATER WELL","IN-USE",80.772,70.381368,201.079,137338.188,573668.072,"200-BP-5"
"299-E33-28","A4852","GROUNDWATER WELL","IN-USE",84.82584,NA,203.561,137375.019,573226.365,"200-BP-5"
"299-E33-29","A4853","GROUNDWATER WELL","IN-USE",88.5444,NA,206.434,137231.193,573227.858,"200-BP-5"
"299-E33-3","A4854","GROUNDWATER WELL","IN-USE",71.9328,NA,193.231,137666.036,573633.132,"200-BP-5"
"299-E33-30","A4855","GROUNDWATER WELL","IN-USE",85.37448,NA,203.387,137467.779,572923.796,"200-BP-5"
"299-E33-31","A4856","GROUNDWATER WELL","IN-USE",77.99832,NA,198.376,137491.439,573524.98,"200-BP-5"
"299-E33-32","A4857","GROUNDWATER WELL","IN-USE",82.38744,NA,202.202,137354.019,573524.825,"200-BP-5"
"299-E33-33","A4858","GROUNDWATER WELL","IN-USE",76.8096,NA,196.209,137301.934,574080.137,"200-BP-5"
"299-E33-34","A4859","GROUNDWATER WELL","IN-USE",73.152,NA,194.146,137740.427,573104.458,"200-BP-5"
"299-E33-35","A4860","GROUNDWATER WELL","IN-USE",76.2,NA,197.074,137605.098,573220.798,"200-BP-5"
"299-E33-36","A4861","GROUNDWATER WELL","IN-USE",80.40624,NA,198.185,137239.981,574068.54,"200-BP-5"
"299-E33-37","A4862","GROUNDWATER WELL","IN-USE",81.534,NA,199.185,137185.421,574091.477,"200-BP-5"
"299-E33-38","A4863","GROUNDWATER WELL","IN-USE",73.03008,NA,193.631,137594.489,573591.158,"200-BP-5"
"299-E33-39","A4864","GROUNDWATER WELL","IN-USE",70.13448,NA,191.007,137637.367,573843.523,"200-BP-5"
"299-E33-4","A4865","GROUNDWATER WELL","IN-USE",70.4088,71.1708,192.994,137693.11,573616.745,"200-BP-5"
"299-E33-40","A4866","GROUNDWATER WELL","IN-USE",96.9264,NA,191.391,137723.099,573546.232,"200-BP-5"
"299-E33-41","A4867","GROUNDWATER WELL","IN-USE",80.1624,NA,200.639,137369.94,573707.19,"200-BP-5"
"299-E33-42","A4868","GROUNDWATER WELL","IN-USE",79.30896,NA,200.451,137424.38,573520.99,"200-BP-5"
"299-E33-43","A4869","GROUNDWATER WELL","IN-USE",83.42376,NA,202.989,137325.43,573523.19,"200-BP-5"
"299-E33-5","A4870","GROUNDWATER WELL","IN-USE",73.7616,74.038968,194.472,137606.421,573574.225,"200-BP-5"
"299-E33-7","A4871","GROUNDWATER WELL","IN-USE",71.0184,NA,192.376,137695.968,573574.025,"200-BP-5"
"299-E33-8","A4872","GROUNDWATER WELL","IN-USE",78.3336,79.06512,199.429,137447.934,573475.297,"200-BP-5"
"299-E33-9","A4873","GROUNDWATER WELL","IN-USE",83.82,NA,199.39,137485.878,573646.833,"200-BP-5"
"299-E34-1","A4874","GROUNDWATER WELL","DECOMMISSIONED-V",74.676,75.68184,192.877,137238.168,574642.672,"200-BP-5"
"299-E34-10","A4875","GROUNDWATER WELL","IN-USE",75.8952,NA,195.178,137224.57,574284.4,"200-BP-5"
"299-E34-11","A4876","GROUNDWATER WELL","DECOMMISSIONED-V",66.84264,67.63512,189.357,137581.78,574176.16,"200-BP-5"
"299-E34-2","A4877","GROUNDWATER WELL","IN-USE",73.6092,NA,192.814,137220.694,574634.81,"200-BP-5"
"299-E34-3","A4878","GROUNDWATER WELL","DECOMMISSIONED-V",65.19672,NA,187.479,137301.437,575110.254,"200-BP-5"
"299-E34-4","A4879","UNCLASSIFIED","DECOMMISSIONED-V",53.98008,54.31536,180.184,137743.877,574825.054,"200-BP-5"
"299-E34-5","A4880","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",58.5216,NA,181.165,137743.332,574643.809,"200-BP-5"
"299-E34-6","A4881","GROUNDWATER WELL","DECOMMISSIONED-V",59.436,59.77128,183.312,137740.727,574462.332,"200-BP-5"
"299-E34-7","A4882","GROUNDWATER WELL","IN-USE",62.6364,63.3984,185.264,137357.745,575274.184,"200-BP-5"
"299-E34-8","A4883","GROUNDWATER WELL","IN-USE",79.248,NA,196.323,137249.622,574206.438,"200-BP-5"
"299-E34-9","A4884","GROUNDWATER WELL","IN-USE",71.4756,NA,192.643,137429.82,574186.02,"200-BP-5"
"299-E35-1","A4885","GROUNDWATER WELL","DECOMMISSIONED-V",59.07024,59.5884,183.449,137464.956,575459.729,"200-BP-5"
"299-E35-2","A4886","GROUNDWATER WELL","DECOMMISSIONED-V",61.66104,NA,184.611,137255.055,575576.109,"200-BP-5"
"299-W10-10","A4887","GROUNDWATER WELL","DECOMMISSIONED-V",76.2,NA,206.873,136805.892,566751.345,"200-Z-1"
"299-W10-11","A4888","GROUNDWATER WELL","DECOMMISSIONED-V",76.2,NA,206.845,136802.223,566755.01,"200-Z-1"
"299-W10-12","A4889","GROUNDWATER WELL","DECOMMISSIONED-V",76.2,NA,206.768,136797.507,566755.557,"200-Z-1"
"299-W10-13","A4890","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",76.2,76.33716,214.166,136606.806,566027.407,"200-Z-1"
"299-W10-14","A4891","GROUNDWATER WELL","IN-USE",140.8176,NA,214.287,136608.895,566017.194,"200-Z-1"
"299-W10-15","A4892","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",67.75704,NA,207.039,136808.048,566770.382,"200-Z-1"
"299-W10-16","A4893","GROUNDWATER WELL","IN-USE",66.99504,67.87896,206.162,136606.615,566780.89,"200-Z-1"
"299-W10-17","A4894","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",67.93992,69.0372,205.497,136491.246,566775.439,"200-Z-1"
"299-W10-18","A4895","GROUNDWATER WELL","DECOMMISSIONED-V",67.84848,68.48856,205.524,136396.286,566846.866,"200-Z-1"
"299-W10-2","A4896","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",70.104,66.226944,206.579,136614.78,566672.24,"200-Z-1"
"299-W10-3","A4897","GROUNDWATER WELL","DECOMMISSIONED-V",72.8472,NA,205.763,136673.401,566731.856,"200-Z-1"
"299-W10-5","A4898","GROUNDWATER WELL","IN-USE",73.152,73.48728,205.962,136474.832,566578.595,"200-Z-1"
"299-W10-8","A4899","GROUNDWATER WELL","IN-USE",76.8096,76.23048,208.382,136811.222,566848.824,"200-Z-1"
"299-W10-9","A4900","GROUNDWATER WELL","DECOMMISSIONED-V",68.58,67.57416,206.746,136798.84,566748.183,"200-Z-1"
"299-W11-10","A4901","GROUNDWATER WELL","IN-USE",93.5736,90.7542,223.187,136610.037,568147.511,"200-Z-1"
"299-W11-12","A4902","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",76.2,76.0476,208.186,136604.01,566927.14,"200-Z-1"
"299-W11-14","A4903","GROUNDWATER WELL","IN-USE",96.012,NA,219.002,136913.962,567457.917,"200-Z-1"
"299-W11-19","A4904","GROUNDWATER WELL","DECOMMISSIONED-V",117.0432,108.00588,216.864,137117.1,567213.954,"200-Z-1"
"299-W11-23","A4905","GROUNDWATER WELL","DECOMMISSIONED-V",76.8096,73.152,210.778,136801.085,566904.966,"200-Z-1"
"299-W11-24","A4906","GROUNDWATER WELL","DECOMMISSIONED-V",76.2,75.98664,210.553,136744.529,566912.963,"200-Z-1"
"299-W11-27","A4907","GROUNDWATER WELL","DECOMMISSIONED-V",71.628,72.35952,209.935,136796.56,566884.97,"200-Z-1"
"299-W11-28","A4908","GROUNDWATER WELL","IN-USE",74.93508,75.39228,212.438,136743.74,566934.89,"200-Z-1"
"299-W11-6","A4909","GROUNDWATER WELL","IN-USE",95.0976,86.691216,219.772,136492.844,567481.62,"200-Z-1"
"299-W11-7","A4910","GROUNDWATER WELL","IN-USE",96.012,NA,217.108,136675.334,567260.884,"200-Z-1"
"299-W11-9","A4911","GROUNDWATER WELL","DECOMMISSIONED-V",90.5256,86.44128,221.377,136667.337,567781.016,"200-Z-1"
"299-W12-1","A4912","GROUNDWATER WELL","IN-USE",95.7072,92.68968,222.444,137206.116,568331.248,"200-Z-1"
"299-W14-1","A4913","GROUNDWATER WELL","DECOMMISSIONED-V",73.152,NA,204.883,136311.178,566953.318,"200-Z-1"
"299-W14-12","A4914","GROUNDWATER WELL","DECOMMISSIONED-V",67.818,69.43344,205.441,136284.17,566905.69,"200-Z-1"
"299-W14-9","A4915","GROUNDWATER WELL","DECOMMISSIONED-V",166.116,150.05304,207.946,135650.695,567031.755,"200-Z-1"
"299-W15-10","A4916","GROUNDWATER WELL","DECOMMISSIONED-V",91.44,89.94648,207.598,135981.14,566448.629,"200-Z-1"
"299-W15-12","A4917","GROUNDWATER WELL","DECOMMISSIONED-V",68.58,68.921376,205.265,136368.771,566699.207,"200-Z-1"
"299-W15-13","A4918","GROUNDWATER WELL","DECOMMISSIONED-V",68.58,NA,205.318,136369.5,566845.45,"200-Z-1"
"299-W15-15","A4919","GROUNDWATER WELL","IN-USE",77.724,NA,213.838,135751.493,566088.805,"200-Z-1"
"299-W15-16","A4920","GROUNDWATER WELL","IN-USE",74.2188,73.12152,209.853,135733.625,566307.006,"200-Z-1"
"299-W15-17","A4921","GROUNDWATER WELL","IN-USE",137.16,NA,209.783,135718.958,566306.891,"200-Z-1"
"299-W15-18","A4922","GROUNDWATER WELL","DECOMMISSIONED-V",73.914,72.51192,210.101,135561.762,566308.661,"200-Z-1"
"299-W15-19","A4923","GROUNDWATER WELL","DECOMMISSIONED-V",74.88936,72.48144,211.904,135968.695,566189.082,"200-Z-1"
"299-W15-20","A4924","GROUNDWATER WELL","DECOMMISSIONED-V",74.676,74.79792,213.96,135964.193,566082.884,"200-Z-1"
"299-W15-22","A4925","GROUNDWATER WELL","DECOMMISSIONED-V",67.63512,67.818,205.477,136110.928,566683.041,"200-Z-1"
"299-W15-23","A4926","GROUNDWATER WELL","DECOMMISSIONED-V",73.152,74.34072,214.311,135858.13,566083.652,"200-Z-1"
"299-W15-24","A4927","GROUNDWATER WELL","DECOMMISSIONED-V",73.70064,74.88936,214.262,135605.736,566091.133,"200-Z-1"
"299-W15-3","A4928","GROUNDWATER WELL","IN-USE",74.676,NA,205.385,136371.476,566729.196,"200-Z-1"
"299-W15-4","A4929","GROUNDWATER WELL","DECOMMISSIONED-V",66.1416,65.769744,203.168,136027.672,566826.281,"200-Z-1"
"299-W15-5","A4930","PIEZOMETER HOST","DECOMMISSIONED-V",182.5752,NA,205.448,135511.737,566734.978,"200-Z-1"
"299-W18-10","A4931","VADOSE WELL","CANDIDATE FOR DECOMMISSIONING",67.056,NA,208.87,135300.687,566485.91,"200-Z-1"
"299-W18-15","A4932","GROUNDWATER WELL","IN-USE",75.5904,NA,202.219,134733.478,566380.033,"200-UP-1"
"299-W18-21","A4933","GROUNDWATER WELL","IN-USE",69.1896,NA,204.9,134978.692,566097.7,"200-UP-1"
"299-W18-22","A4934","GROUNDWATER WELL","IN-USE",138.684,NA,204.857,134990.157,566088.632,"200-UP-1"
"299-W18-23","A4935","GROUNDWATER WELL","IN-USE",77.724,NA,213.481,135342.438,566084.533,"200-Z-1"
"299-W18-24","A4936","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",73.152,75.2856,209.697,135346.316,566370.843,"200-Z-1"
"299-W18-25","A4937","GROUNDWATER WELL","DECOMMISSIONED-V",65.65392,66.5988,204.075,134978.22,566721.48,"200-UP-1"
"299-W18-26","A4938","GROUNDWATER WELL","DECOMMISSIONED-V",76.16952,75.1332,214.12,135491.707,566091.276,"200-Z-1"
"299-W18-27","A4939","GROUNDWATER WELL","IN-USE",72.6948,71.81088,211.352,135226.541,566090.189,"200-Z-1"
"299-W18-28","A4940","GROUNDWATER WELL","IN-USE",70.13448,72.48144,208.222,135106.788,566092.569,"200-Z-1"
"299-W18-29","A4941","GROUNDWATER WELL","DECOMMISSIONED-V",45.72,42.42816,206.544,135028.4,566561.2,"200-UP-1"
"299-W18-30","A4942","GROUNDWATER WELL","IN-USE",71.7804,72.35952,206.117,135193.619,566870.755,"200-UP-1"
"299-W18-31","A4943","GROUNDWATER WELL","IN-USE",69.37248,NA,203.474,135075.178,566721.541,"200-UP-1"
"299-W19-1","A4944","PIEZOMETER HOST","DECOMMISSIONED-V",91.7448,64.95288,206.392,134925.623,566886.932,"200-UP-1"
"299-W19-12","A4945","GROUNDWATER WELL","IN-USE",76.2,NA,206.232,135059.446,566897.131,"200-UP-1"
"299-W19-14","A4946","GROUNDWATER WELL","DECOMMISSIONED-V",76.2,76.16952,212.394,134831.142,567267.985,"200-UP-1"
"299-W19-15","A4947","GROUNDWATER WELL","DECOMMISSIONED-V",86.868,85.4964,212.41,134975.778,567254.252,"200-UP-1"
"299-W19-2","A4948","GROUNDWATER WELL","DECOMMISSIONED-V",91.44,NA,212.543,134694.649,567646.642,"200-UP-1"
"299-W19-20","A4949","GROUNDWATER WELL","IN-USE",76.8096,77.23632,211.717,134901.071,567873.965,"200-UP-1"
"299-W19-21","A4950","GROUNDWATER WELL","DECOMMISSIONED-V",68.8848,69.427344,207.919,134879.771,566953.376,"200-UP-1"
"299-W19-22","A4951","UNCLASSIFIED","CANDIDATE FOR DECOMMISSIONING",43.2816,41.08704,210.773,134930.71,567098.56,"200-UP-1"
"299-W19-24","A4952","GROUNDWATER WELL","DECOMMISSIONED-V",77.724,77.23632,213.496,134927.743,567771.555,"200-UP-1"
"299-W19-27","A4953","GROUNDWATER WELL","DECOMMISSIONED-V",70.104,68.06184,209.481,134930.575,567014.387,"200-UP-1"
"299-W19-28","A4954","GROUNDWATER WELL","DECOMMISSIONED-V",77.724,78.6384,215.388,134991.193,567589.789,"200-UP-1"
"299-W19-29","A4955","GROUNDWATER WELL","DECOMMISSIONED-V",78.0288,78.91272,215.023,134999.512,567664.106,"200-UP-1"
"299-W19-31","A4956","GROUNDWATER WELL","DECOMMISSIONED-V",68.67144,69.00672,206.559,135127.48,566897,"200-UP-1"
"299-W19-32","A4957","GROUNDWATER WELL","DECOMMISSIONED-V",68.00088,68.85432,206.776,135009.29,566896.55,"200-UP-1"
"299-W19-4","A4958","INDEPENDENT PIEZOMETER","IN-USE",167.64,NA,219.023,135350.792,567949.931,"200-UP-1"
"299-W19-6","A4959","GROUNDWATER WELL","IN-USE",128.6256,NA,210.341,134693.76,567133.33,"200-UP-1"
"299-W19-91","A4960","GROUNDWATER WELL","DECOMMISSIONED-V",45.72,33.9852,207.73,134926.743,566954.503,"200-UP-1"
"299-W19-92","A4961","GROUNDWATER WELL","DECOMMISSIONED-V",45.72,37.27704,207.729,134888.787,566939.398,"200-UP-1"
"299-W19-93","A4962","GROUNDWATER WELL","DECOMMISSIONED-V",36.576,35.38728,207.583,134826.916,566905.322,"200-UP-1"
"299-W21-1","A4963","GROUNDWATER WELL","DECOMMISSIONED-V",107.2896,75.62088,214.144,134396.339,568143.367,"200-UP-1"
"299-W22-17","A4964","GROUNDWATER WELL","DECOMMISSIONED-V",79.5528,64.25184,205.702,134292.277,567012.953,"200-UP-1"
"299-W22-19","A4965","GROUNDWATER WELL","DECOMMISSIONED-V",137.16,NA,208.649,133975.284,567623.227,"200-UP-1"
"299-W22-21","A4966","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",91.44,NA,205.649,134004.303,567167.704,"200-UP-1"
"299-W22-22","A4967","GROUNDWATER WELL","DECOMMISSIONED-V",91.7448,91.5924,211.431,134464.315,567617.274,"200-UP-1"
"299-W22-26","A4968","GROUNDWATER WELL","IN-USE",91.44,74.70648,208.379,134465.229,567205.187,"200-UP-1"
"299-W22-28","A4969","GROUNDWATER WELL","DECOMMISSIONED-V",91.44,70.31736,211.233,134465.777,567433.699,"200-UP-1"
"299-W22-39","A4970","GROUNDWATER WELL","DECOMMISSIONED-V",68.06184,68.61048,204.751,134213.67,566903.88,"200-UP-1"
"299-W22-40","A4971","GROUNDWATER WELL","DECOMMISSIONED-V",74.676,75.68184,212.136,134509.99,567634.57,"200-UP-1"
"299-W22-41","A4972","GROUNDWATER WELL","DECOMMISSIONED-V",74.76744,75.83424,211.987,134479.46,567637.04,"200-UP-1"
"299-W22-42","A4973","GROUNDWATER WELL","DECOMMISSIONED-V",74.18832,75.37704,211.81,134452.2,567623.16,"200-UP-1"
"299-W22-43","A4974","GROUNDWATER WELL","DECOMMISSIONED-V",74.3712,74.3712,211.868,134539.24,567532.48,"200-UP-1"
"299-W22-44","A4975","GROUNDWATER WELL","IN-USE",74.9808,74.85888,207.759,134484.42,566955.99,"200-UP-1"
"299-W22-45","A4976","GROUNDWATER WELL","IN-USE",73.152,NA,204.126,134292.51,566945.16,"200-UP-1"
"299-W22-46","A4977","GROUNDWATER WELL","IN-USE",73.4568,70.98792,205.641,134127.84,566903.85,"200-UP-1"
