KEY,WELL,ITER,LAG,lag_source,p_trend,p_interp,p_event,AIC,BIC,logLik,n_obs,n_cens,model_type,fit_ok,beta_intercept,beta_interp,beta_event,sigma
199-H4-15CS__ITER1,199-H4-15CS,1,0.0,NONE,1.193370508623115e-05,,2.840622320886101e-16,8.367043620164733,8.564268197500953,-3.1835218100823663,9,0,EVENT,True,4.504646107245337,,0.0003508347763326271,0.06078328931139765
199-H4-15CS__ITER2,199-H4-15CS,2,0.0,NONE,,,,,,,3,0,EVENT,False,,,,
199-H4-15CS__ITER3,199-H4-15CS,3,0.0,NONE,0.00018738023093378686,,4.619378076850681e-07,24.93881939334305,25.503768750804586,-11.469409696671525,13,0,EVENT,True,3.5693625097253165,,0.0004112538234355444,0.3111085205980531
199-H4-16__ITER1,199-H4-16,1,20.0,ULAG,0.13777360707982877,0.23585853599292317,0.13402473770304935,31.252360791758306,32.04815133735505,-13.626180395879153,11,0,INTERP+EVENT,True,12.660083312148066,-0.09420667157199397,-0.0004406988279095651,0.2896026282843151
199-H4-16__ITER2,199-H4-16,2,20.0,ULAG,,,,,,,26,18,INTERP+EVENT,False,,,,
199-H4-17__ITER1,199-H4-17,1,31.0,ULAG,,,,,,,2,2,INTERP+EVENT,False,,,,
199-H4-18__ITER1,199-H4-18,1,35.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,
199-H4-18__ITER2,199-H4-18,2,35.0,ULAG,,,,,,,6,4,INTERP+EVENT,False,,,,
199-H4-4__ITER1,199-H4-4,1,0.0,ULAG,0.020282231303568543,0.014430118847728901,0.09897815081453143,63.802725809294905,66.0737142411532,-29.901362904647453,23,1,INTERP+EVENT,True,49.274934023869925,-0.4057049181660819,-0.00046755661485256263,0.6317313593142365
199-H4-4__ITER2,199-H4-4,2,0.0,ULAG,,,,,,,109,19,INTERP+EVENT,False,,,,
199-H4-45__ITER1,199-H4-45,1,24.0,ULAG,0.017766722653982492,0.9349497416774215,0.0007709454353666794,26.144061848406146,27.113875147982146,-11.072030924203073,12,1,INTERP+EVENT,True,0.9627166882834877,0.004288050874396074,0.0007669612028810753,0.22815925630768746
199-H4-45__ITER2,199-H4-45,2,24.0,ULAG,7.799302727540258e-06,0.4595101306144326,2.899061167244427e-08,55.78767341334185,58.5222650733148,-25.893836706670925,29,2,INTERP+EVENT,True,-7.576307470326588,0.07240490563324628,0.0003008049595100642,0.3512107188853605
199-H4-46__ITER1,199-H4-46,1,37.0,ULAG,0.00038943113286016295,0.04077017496503007,2.1288973549095266e-09,11.00136949652612,11.160252579885793,-3.50068474826306,8,0,INTERP+EVENT,True,44.41013934898855,-0.37804476683253707,0.002526555616972908,0.3331736662624502
199-H4-46__ITER2,199-H4-46,2,37.0,ULAG,,,,,,,28,15,INTERP+EVENT,False,,,,
199-H4-49__ITER1,199-H4-49,1,44.0,ULAG,,,,,,,4,0,INTERP+EVENT,False,,,,
199-H4-49__ITER2,199-H4-49,2,44.0,ULAG,0.00016639646505178796,0.9803565171302377,1.4019193970697129e-05,63.22040624608826,65.81207997809692,-29.61020312304413,27,0,INTERP+EVENT,True,2.6494443950100663,-0.001434969282101801,-0.00021054724002228815,0.2856406597282461
199-H4-5__ITER1,199-H4-5,1,2.0,ULAG,,0.06921247176279424,2.6019152850103406e-05,91.81697810952379,94.984015986436,-43.908489054761894,36,7,INTERP+EVENT,True,-19.190148339432824,0.18490013942469544,-0.0010745138872426776,0.5273531816299258
199-H4-5__ITER2,199-H4-5,2,2.0,ULAG,0.00016214446584683628,0.07365261766153243,1.5742587089573146e-05,73.25077600274275,76.24379112567571,-34.62538800137138,33,11,INTERP+EVENT,True,43.30153881818679,-0.3581987581040107,-0.00044004195370560354,0.6042639654617933
199-H4-63__ITER1,199-H4-63,1,0.0,ULAG,0.00010527638961810304,1.926075567439233e-06,0.14447164988024397,88.96249457999028,92.1295324569025,-42.48124728999514,36,1,INTERP+EVENT,True,41.20036340125225,-0.3341478611355378,-0.00018571278959186082,0.3220616658842165
199-H4-63__ITER2,199-H4-63,2,0.0,ULAG,0.0,2.0065688217065772e-19,3.9603950319182534e-08,403.60335925724553,409.8030921128939,-199.80167962862276,164,8,INTERP+EVENT,True,50.75891956093272,-0.4204592092843311,-0.00020008522710103778,0.5495942154146708
199-H4-64__ITER1,199-H4-64,1,0.0,ULAG,0.018618185054328773,0.32990574016594487,0.0025518624055702534,78.33120195627366,81.06579361624661,-37.16560097813683,29,0,INTERP+EVENT,True,16.925237248130696,-0.11942852792368888,-0.0007042267575004137,0.4970749338215642
199-H4-64__ITER2,199-H4-64,2,0.0,ULAG,,,,,,,128,28,INTERP+EVENT,False,,,,
199-H4-65__ITER1,199-H4-65,1,9.0,ULAG,0.3088483813654326,0.10547521261888851,0.8343346271829029,31.46009029687722,32.06526048286531,-13.73004514843861,10,2,INTERP+EVENT,True,51.385074382891744,-0.43302694238122263,0.00015090120185709638,0.7848867978528387
199-H4-65__ITER2,199-H4-65,2,9.0,ULAG,0.2530766595503714,0.19206520457604337,0.7596415244394328,88.03868019889961,90.77327185887256,-42.019340099449806,29,3,INTERP+EVENT,True,27.9485735426417,-0.22701198153229282,3.477041739491828e-05,0.7555212906806185
199-H4-69__ITER1,199-H4-69,1,15.0,ULAG,,,,,,,135,6,INTERP+EVENT,False,,,,
199-H4-69__ITER2,199-H4-69,2,15.0,ULAG,0.14111136641971134,0.5316924085333519,0.05645255017294089,85.21990025709273,88.02229502041705,-40.609950128546366,30,0,INTERP+EVENT,True,7.574619415278461,-0.04383371668733186,-0.00029457837912780585,0.35813904673138125
199-H4-70__ITER1,199-H4-70,1,,NONE,,,,,,,88,39,INTERP+EVENT,False,,,,
