NAME,XCOORDS,YCOORDS,TOP,BOT,OU,DIST,EVENT,ANALYTE
C7648,572077.26,151003.55,,,100-HR-3-D,1.3206893176514232,2008-01-01,Hex. Chromium and Fil. Chromium
C7649,578271.2,152659.93,,,100-HR-3-H,36.87822634855167,2008-01-01,Hex. Chromium and Fil. Chromium
C7650,578271.58,152659.02,,,100-HR-3-H,37.10897727185211,2008-01-01,Hex. Chromium and Fil. Chromium
D0218,568400.0,146845.0,,,100-KR-4,19.150717803245794,2008-01-01,Hex. Chromium and Fil. Chromium
D0219,568400.0,146845.0,,,100-KR-4,19.150717803245794,2008-01-01,Hex. Chromium and Fil. Chromium
DD-06-2,573964.576,153015.374,,,100-HR-3-D,3.63545016333105,2008-01-01,Hex. Chromium and Fil. Chromium
DD-06-3,573964.576,153015.374,,,100-HR-3-D,3.63545016333105,2008-01-01,Hex. Chromium and Fil. Chromium
DD-08-2,573940.057,152903.527,,,100-HR-3-D,9.518936008319185,2008-01-01,Hex. Chromium and Fil. Chromium
DD-08-3,573940.057,152903.527,,,100-HR-3-D,9.518936008319185,2008-01-01,Hex. Chromium and Fil. Chromium
DD-08-4,573940.057,152903.527,,,100-HR-3-D,9.518936008319185,2008-01-01,Hex. Chromium and Fil. Chromium
DD-10-3,573899.056,152788.072,,,100-HR-3-D,28.73826679489823,2008-01-01,Hex. Chromium and Fil. Chromium
DD-12-2,573818.681,152683.696,,,100-HR-3-D,5.513695938208307,2008-01-01,Hex. Chromium and Fil. Chromium
DD-12-4,573819.657,152683.584,,,100-HR-3-D,6.194623791161676,2008-01-01,Hex. Chromium and Fil. Chromium
DD-15-2,573700.609,152547.828,,,100-HR-3-D,41.945736331150854,2008-01-01,Hex. Chromium and Fil. Chromium
DD-15-3,573700.597,152547.317,,,100-HR-3-D,42.34477554010696,2008-01-01,Hex. Chromium and Fil. Chromium
DD-15-4,573701.271,152548.199,,,100-HR-3-D,42.05219385910496,2008-01-01,Hex. Chromium and Fil. Chromium
DD-16-3,573650.431,152516.128,,,100-HR-3-D,36.72239444344567,2008-01-01,Hex. Chromium and Fil. Chromium
DD-16-4,573651.165,152516.993,,,100-HR-3-D,36.47971572264735,2008-01-01,Hex. Chromium and Fil. Chromium
DD-17-2,573597.984,152482.772,,,100-HR-3-D,31.43982207823966,2008-01-01,Hex. Chromium and Fil. Chromium
DD-17-3,573597.162,152483.304,,,100-HR-3-D,30.518325274780047,2008-01-01,Hex. Chromium and Fil. Chromium
DD-39-1,572606.547,151625.856,,,100-HR-3-D,6.88166994781099,2008-01-01,Hex. Chromium and Fil. Chromium
DD-39-2,572606.894,151626.189,,,100-HR-3-D,6.905970406433268,2008-01-01,Hex. Chromium and Fil. Chromium
DD-41-1,572532.894,151530.892,,,100-HR-3-D,18.37200451402535,2008-01-01,Hex. Chromium and Fil. Chromium
DD-41-2,572532.209,151530.033,,,100-HR-3-D,18.46227711665594,2008-01-01,Hex. Chromium and Fil. Chromium
DD-41-3,572532.688,151530.738,,,100-HR-3-D,18.327625074357652,2008-01-01,Hex. Chromium and Fil. Chromium
DD-42-2,572485.319,151492.503,,,100-HR-3-D,10.058339606665928,2008-01-01,Hex. Chromium and Fil. Chromium
DD-42-3,572485.766,151492.564,,,100-HR-3-D,10.341921991969496,2008-01-01,Hex. Chromium and Fil. Chromium
DD-42-4,572486.189,151492.48,,,100-HR-3-D,10.707445724298326,2008-01-01,Hex. Chromium and Fil. Chromium
DD-43-2,572450.504,151443.236,,,100-HR-3-D,18.491631022650733,2008-01-01,Hex. Chromium and Fil. Chromium
DD-43-3,572450.906,151443.222,,,100-HR-3-D,18.79387495853714,2008-01-01,Hex. Chromium and Fil. Chromium
DD-44-3,572412.676,151394.279,,,100-HR-3-D,24.51899985195894,2008-01-01,Hex. Chromium and Fil. Chromium
DD-44-4,572411.362,151396.947,,,100-HR-3-D,21.733248270084143,2008-01-01,Hex. Chromium and Fil. Chromium
DD-49-1,572213.696,151161.553,,,100-HR-3-D,15.2177963742173,2008-01-01,Hex. Chromium and Fil. Chromium
DD-49-2,572213.968,151162.781,,,100-HR-3-D,14.696123038682293,2008-01-01,Hex. Chromium and Fil. Chromium
DD-49-3,572210.802,151163.304,,,100-HR-3-D,11.852729137195482,2008-01-01,Hex. Chromium and Fil. Chromium
DD-49-4,572211.15,151163.981,,,100-HR-3-D,11.723308538072278,2008-01-01,Hex. Chromium and Fil. Chromium
DD-50-1,572172.189,151121.164,,,100-HR-3-D,6.369205106102665,2008-01-01,Hex. Chromium and Fil. Chromium
DD-50-2,572172.633,151121.569,,,100-HR-3-D,6.4801295541912385,2008-01-01,Hex. Chromium and Fil. Chromium
DD-50-3,572172.166,151120.007,,,100-HR-3-D,7.047032675128551,2008-01-01,Hex. Chromium and Fil. Chromium
DD-50-4,572173.03,151121.18,,,100-HR-3-D,7.031285951995481,2008-01-01,Hex. Chromium and Fil. Chromium
DK-04-2,570452.0,148876.0,,,100-KR-4,14.914808058203738,2008-01-01,Hex. Chromium and Fil. Chromium
DK-04-3,570453.0,148877.0,,,100-KR-4,14.908874347229236,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-1-3.3,572716.336,151730.81,,,100-HR-3-D,14.848203053779839,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-1-6.0,572716.336,151730.81,,,100-HR-3-D,14.848203053779839,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-2-6.0,572636.662,151687.803,,,100-HR-3-D,13.666569108133103,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-3-3.3,572583.206,151603.027,,,100-HR-3-D,5.541708992892478,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-3-4.6,572583.206,151603.027,,,100-HR-3-D,5.541708992892478,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-4-3.0,572529.706,151540.006,,,100-HR-3-D,9.802620514870942,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-4-6.0,572529.706,151540.006,,,100-HR-3-D,9.802620514870942,2008-01-01,Hex. Chromium and Fil. Chromium
