KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp,p_event,AIC_py,BIC_py,logLik,n_obs,n_cens,model_type,fit_ok,beta_intercept,beta_interp,beta_event,sigma,WELL_r,ITER_r,CLASS,p_trend_r,AIC_r,BIC_r,LAG_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff
199-K-36__ITER1,199-K-36,1,34.0,ULAG,0.8228511982254797,0.5321842674182089,1.0,30.497077138324194,30.891526292996634,-13.248538569162097,9,1,INTERP+EVENT,True,-7.282485776541625,0.085404860160796,0.0,0.2976663702858134,199-K-36,1.0,Trend_Summary,0.533418373585961,INTERP + EVENT,INTERP + EVENT,34.0,both,0.0,0.2894328246395187,,
199-K-36__ITER2,199-K-36,2,34.0,ULAG,0.9714256944743986,0.9276332658012151,1.0,23.807158467969202,23.69897876607983,-9.903579233984601,7,0,INTERP+EVENT,True,-4.739804431056479,0.07695038063846538,0.0,1.1167344013853777,199-K-36,2.0,Trend_Summary,,,,34.0,both,0.0,,,
199-K-36__ITER3,199-K-36,3,34.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,199-K-36,3.0,Trend_Summary,,,,,both,,,,
199-K-36__ITER4,199-K-36,4,34.0,ULAG,,,,,,,357,44,INTERP+EVENT,False,,,,,199-K-36,4.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,34.0,both,0.0,,,
199-K-37__ITER1,199-K-37,1,16.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,,199-K-37,1.0,Trend_Summary,,,,,both,,,,
199-K-37__ITER2,199-K-37,2,16.0,ULAG,0.972462156049481,0.9637432537509251,1.0,80.56683255638302,83.15850628839168,-38.28341627819151,27,0,INTERP+EVENT,True,-0.5607497410062292,0.030809510324030082,0.0,0.5464190419005357,199-K-37,2.0,Trend_Summary,5.2953109119791e-08,INTERP + EVENT,INTERP + EVENT,16.0,both,0.0,0.9724621030963719,,
36-M__ITER1,36-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,36-M,1.0,Trend_Summary,,,,,both,,,,
36-M__ITER2,36-M,2,,NONE,,,,,,,8,2,INTERP+EVENT,False,,,,,36-M,2.0,Trend_Summary,0.018791124974354,INTERP + EVENT,INTERP + EVENT,2.0,both,,,,
38-M__ITER1,38-M,1,,NONE,,,,,,,3,1,INTERP+EVENT,False,,,,,38-M,1.0,Trend_Summary,,,,,both,,,,
38-M__ITER2,38-M,2,,NONE,,,,,,,10,5,INTERP+EVENT,False,,,,,38-M,2.0,Trend_Summary,0.0518633110058843,INTERP + EVENT,INTERP + EVENT,73.0,both,,,,
43-M__ITER1,43-M,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,43-M,1.0,Trend_Summary,,,,,both,,,,
43-M__ITER2,43-M,2,,NONE,,,,,,,8,4,INTERP+EVENT,False,,,,,43-M,2.0,Trend_Summary,0.0002294903148217,INTERP + EVENT,INTERP + EVENT,9.0,both,,,,
45-M__ITER1,45-M,1,,NONE,,,,,,,2,2,INTERP+EVENT,False,,,,,45-M,1.0,Trend_Summary,,,,,both,,,,
45-M__ITER2,45-M,2,,NONE,,,,,,,13,13,INTERP+EVENT,False,,,,,45-M,2.0,Trend_Summary,,,,,both,,,,
47-D__ITER1,47-D,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,47-D,1.0,Trend_Summary,,,,,both,,,,
47-D__ITER2,47-D,2,,NONE,,,,,,,18,3,INTERP+EVENT,False,,,,,47-D,2.0,Trend_Summary,0.0006501084435308,INTERP + EVENT,INTERP + EVENT,86.0,both,,,,
47-M__ITER1,47-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,47-M,1.0,Trend_Summary,,,,,both,,,,
47-M__ITER2,47-M,2,,NONE,,,,,,,20,2,INTERP+EVENT,False,,,,,47-M,2.0,Trend_Summary,0.0089401554746425,INTERP + EVENT,INTERP + EVENT,1.0,both,,,,
48-M__ITER1,48-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,48-M,1.0,Trend_Summary,,,,,both,,,,
48-M__ITER2,48-M,2,,NONE,,,,,,,13,2,INTERP+EVENT,False,,,,,48-M,2.0,Trend_Summary,0.0281695045271242,INTERP + EVENT,INTERP + EVENT,43.0,both,,,,
50-M__ITER1,50-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,50-M,1.0,Trend_Summary,,,,,both,,,,
50-M__ITER2,50-M,2,,NONE,,,,,,,13,1,INTERP+EVENT,False,,,,,50-M,2.0,Trend_Summary,0.104730564495861,INTERP + EVENT,INTERP + EVENT,33.0,both,,,,
52-D__ITER1,52-D,1,,NONE,,,,,,,3,3,INTERP+EVENT,False,,,,,52-D,1.0,Trend_Summary,,,,,both,,,,
52-D__ITER2,52-D,2,,NONE,,,,,,,13,12,INTERP+EVENT,False,,,,,52-D,2.0,Trend_Summary,,,,,both,,,,
54-M__ITER1,54-M,1,,NONE,,,,,,,2,1,INTERP+EVENT,False,,,,,54-M,1.0,Trend_Summary,,,,,both,,,,
54-M__ITER2,54-M,2,,NONE,,,,,,,13,8,INTERP+EVENT,False,,,,,54-M,2.0,Trend_Summary,,,,,both,,,,
699-100-43B__ITER1,699-100-43B,1,0.0,ULAG,0.016299819921670844,0.0032718225198711676,1.0,25.777542247360284,26.573332792957025,-10.888771123680142,11,4,INTERP+EVENT,True,139.61601260491886,-1.1980605870093572,0.0,0.6712932246647043,699-100-43B,1.0,Trend_Summary,0.0161205696309424,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.00017925029072844365,,
699-100-43B__ITER2,699-100-43B,2,0.0,ULAG,0.00037449027710978466,0.0009012495594224437,1.0,60.665548885687976,63.400140545660925,-28.332774442843988,29,16,INTERP+EVENT,True,131.00245435596577,-1.1335842747823432,0.0,0.8747629164579918,699-100-43B,2.0,Trend_Summary,,,,0.0,both,0.0,,,
699-101-48B__ITER1,699-101-48B,1,0.0,ULAG,,,,,,,5,5,INTERP+EVENT,False,,,,,699-101-48B,1.0,Trend_Summary,,,,0.0,both,0.0,,,
699-73-61__ITER1,699-73-61,1,77.0,ULAG,0.9843527624426078,0.8674828099013843,1.0,28.687825048423573,30.103925450627994,-12.343912524211786,15,10,INTERP+EVENT,True,5.742970723312304,-0.0436642063512699,0.0,0.3907473900671764,699-73-61,1.0,Trend_Summary,,,,,both,,,,
699-88-41A__ITER1,699-88-41A,1,4.0,ULAG,0.3819256596375644,0.1526095285820134,1.0,44.6430974009545,46.05919780315892,-20.32154870047725,15,0,INTERP+EVENT,True,20.21508251746528,-0.15819357189149147,0.0,0.307932248980738,699-88-41A,1.0,Trend_Summary,7.14138415069954e-10,INTERP + EVENT,INTERP + EVENT,4.0,both,0.0,0.381925658923426,,
699-88-41__ITER1,699-88-41,1,0.0,ULAG,,,,,,,4,0,INTERP+EVENT,False,,,,,699-88-41,1.0,Trend_Summary,,,,0.0,both,0.0,,,
699-88-41__ITER2,699-88-41,2,0.0,ULAG,0.9998012664660759,0.9961418219628376,1.0,52.24351262239077,53.9099393105032,-24.121756311195384,17,0,INTERP+EVENT,True,2.186682824277454,0.00191304267340956,0.0,0.2752203282402429,699-88-41,2.0,Trend_Summary,0.0390274283163261,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.9607738381497498,,
699-89-35__ITER1,699-89-35,1,0.0,ULAG,,,,,,,3,0,INTERP+EVENT,False,,,,,699-89-35,1.0,Trend_Summary,,,,0.0,both,0.0,,,
699-89-35__ITER2,699-89-35,2,0.0,ULAG,0.0006486996883412477,3.480344832321164e-08,1.0,20.535566374140405,21.331356919737146,-8.267783187070203,11,0,INTERP+EVENT,True,31.255408082973076,-0.25391676904160976,0.0,0.1208004378366424,699-89-35,2.0,Trend_Summary,5.74038560874346e-06,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.0006429593027325042,,
699-90-37B__ITER1,699-90-37B,1,37.0,ULAG,0.8650738688450821,0.5881553129662602,1.0,39.38512990798512,40.663244567215635,-17.69256495399256,14,7,INTERP+EVENT,True,28.809983913953058,-0.24429871226061722,0.0,0.6782478085504252,699-90-37B,1.0,Trend_Summary,0.0013976871973999,INTERP + EVENT,INTERP + EVENT,37.0,both,0.0,0.8636761816476822,,
699-93-37A__ITER1,699-93-37A,1,22.0,ULAG,0.4667057133757969,0.6394247636713912,1.0,42.20616616167564,43.48428082090616,-19.10308308083782,14,0,INTERP+EVENT,True,-18.31771956680038,0.17861833796831927,0.0,0.45397546761556656,699-93-37A,1.0,Trend_Summary,0.0001808762309373,INTERP + EVENT,INTERP + EVENT,22.0,both,0.0,0.4665248371448596,,
699-94-41__ITER1,699-94-41,1,90.0,ULAG,0.9996913140047091,0.9942766921339171,1.0,38.05390732961491,39.02372062919091,-17.026953664807454,12,0,INTERP+EVENT,True,2.2890255270785698,0.0014056379371973715,0.0,0.22357123758646222,699-94-41,1.0,Trend_Summary,1.95189117443428e-05,INTERP + EVENT,INTERP + EVENT,90.0,both,0.0,0.9996717950929648,,
699-94-41__ITER2,699-94-41,2,90.0,ULAG,0.8812412850211143,0.9244626958700657,1.0,83.20771023097709,85.87211925132749,-39.60385511548854,28,0,INTERP+EVENT,True,-3.0292349169025705,0.04806200611137909,0.0,0.3574084484553014,699-94-41,2.0,Trend_Summary,5.58540694558518e-05,INTERP + EVENT,INTERP + EVENT,90.0,both,0.0,0.8811854309516585,,
699-94-43__ITER1,699-94-43,1,0.0,ULAG,0.998399780402463,0.9874771709689896,1.0,40.88919886068859,42.01909757561166,-18.444599430344294,13,0,INTERP+EVENT,True,2.9793649739258306,0.004696178195288392,0.0,0.23698602412097536,699-94-43,1.0,Trend_Summary,0.23933205357042,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.759067726832043,,
699-94-43__ITER2,699-94-43,2,0.0,ULAG,0.0008134875781669049,2.0874922003374836e-05,1.0,67.85002966784283,70.44170339985149,-31.925014833921416,27,1,INTERP+EVENT,True,-90.31368374205412,0.8085819393358764,0.0,0.8659248655116595,699-94-43,2.0,Trend_Summary,8.56203996590921e-13,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.0008134875773107009,,
699-95-45C__ITER1,699-95-45C,1,0.0,NONE,0.9999998534175527,,1.0,12.574708263325686,13.059614913113686,-5.287354131662843,12,11,EVENT,True,-2.353776370674233,,0.0,2.151610519434314,699-95-45C,1.0,Trend_Summary,,,,,both,,,,
699-95-45__ITER1,699-95-45,1,58.0,ULAG,0.9272133251076133,0.9109215793492095,1.0,37.90338156547494,38.87319486505094,-16.95169078273747,12,0,INTERP+EVENT,True,5.244794621745687,-0.010953027484471694,0.0,0.11016840037451339,699-95-45,1.0,Trend_Summary,4.10478878665188e-08,INTERP + EVENT,INTERP + EVENT,58.0,both,0.0,0.9272132840597255,,
699-95-45__ITER2,699-95-45,2,58.0,ULAG,0.24070504904391,0.08444069277198195,1.0,50.3249295578386,51.99135624595103,-23.1624647789193,17,5,INTERP+EVENT,True,-93.64382539687,0.8286913535236256,0.0,1.3601615191965355,699-95-45,2.0,Trend_Summary,9.19141707189652e-09,INTERP + EVENT,INTERP + EVENT,58.0,both,0.0,0.24070503985249292,,
699-95-45__ITER3,699-95-45,3,58.0,ULAG,0.8914333946311258,0.6304487908305778,1.0,31.482391200713437,32.08756138670153,-13.741195600356718,10,1,INTERP+EVENT,True,12.204224618142016,-0.09842486531351724,0.0,0.3667661621741265,699-95-45,3.0,Trend_Summary,0.142322744366339,INTERP + EVENT,INTERP + EVENT,58.0,both,0.0,0.7491106502647868,,
699-95-46__ITER1,699-95-46,1,0.0,NONE,,,,,,,9,9,EVENT,False,,,,,699-95-46,1.0,Trend_Summary,,,,,both,,,,
699-95-48B__ITER1,699-95-48B,1,0.0,NONE,,,1.0,45.04078156744216,45.74883176854437,-21.52039078372108,15,6,EVENT,True,1.01502194669074,,0.0,0.5486530678870576,699-95-48B,1.0,Trend_Summary,1.17398663591617e-05,EVENT,EVENT,0.0,both,0.0,,,
699-95-48C__ITER1,699-95-48C,1,0.0,NONE,1.0,,1.0,48.45258556836707,49.16063576946928,-23.226292784183535,15,3,EVENT,True,2.4163459954836912,,0.0,1.1609939923628732,699-95-48C,1.0,Trend_Summary,0.0018350761306813,EVENT,EVENT,0.0,both,0.0,0.9981649238693187,,
699-95-48__ITER1,699-95-48,1,77.0,ULAG,0.8327751119589072,0.8417465238816038,1.0,29.174910303877102,29.569359458549542,-12.587455151938551,9,0,INTERP+EVENT,True,1.8408655025030483,0.01430494459488308,0.0,0.06233073587844079,699-95-48,1.0,Trend_Summary,0.0482446910589476,INTERP + EVENT,INTERP + EVENT,77.0,both,0.0,0.7845304208999596,,
699-95-48__ITER2,699-95-48,2,77.0,ULAG,0.1725490022809716,0.05445063779861889,1.0,88.46004103537518,91.32801544434548,-42.23002051768759,31,0,INTERP+EVENT,True,-20.385501400737244,0.19700768357279902,0.0,0.48248204547466966,699-95-48,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,77.0,both,0.0,0.1725490022809716,,
699-95-51__ITER1,699-95-51,1,24.0,ULAG,0.9610280501400683,0.9252749512040379,1.0,29.461390233790915,29.855839388463355,-12.730695116895458,9,0,INTERP+EVENT,True,12.876499678440304,-0.08425898416350824,0.0,0.35793653142299425,699-95-51,1.0,Trend_Summary,0.0041086449347496,INTERP + EVENT,INTERP + EVENT,24.0,both,0.0,0.9569194052053187,,
699-95-51__ITER2,699-95-51,2,24.0,ULAG,0.0006525823121058538,2.443462365635298e-05,1.0,80.17331354170881,83.0412879506791,-38.086656770854404,31,2,INTERP+EVENT,True,-94.80968932134492,0.8268824501850465,0.0,0.8270406431965168,699-95-51,2.0,Trend_Summary,3.6380792822754403e-09,INTERP + EVENT,INTERP + EVENT,24.0,both,0.0,0.0006525786740265715,,
699-96-42B__ITER1,699-96-42B,1,0.0,NONE,1.0,,1.0,29.458581681860373,30.29179502591659,-13.729290840930187,17,12,EVENT,True,0.5850377402668946,,0.0,0.34926297168285203,699-96-42B,1.0,Trend_Summary,,,,,both,,,,
699-96-52B__ITER1,699-96-52B,1,1.0,ULAG,0.12037234267160057,0.48480490713544566,1.0,22.46868556222444,22.627568645584113,-9.23434278111222,8,0,INTERP+EVENT,True,-8.10140723958207,0.10262706896770568,0.0,0.06927443750465508,699-96-52B,1.0,Trend_Summary,0.0101409392230115,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,0.11023140344858907,,
699-96-52B__ITER2,699-96-52B,2,1.0,ULAG,0.00023032478064966,2.7867105529742434e-06,1.0,78.06002581445682,80.99149762005628,-37.03001290722841,32,0,INTERP+EVENT,True,-62.99784692395008,0.558657688111574,0.0,0.5856095009579574,699-96-52B,2.0,Trend_Summary,5.99065241857488e-11,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,0.0002303247207431358,,
699-97-41__ITER1,699-97-41,1,30.0,ULAG,0.37944048075840486,0.14771820279912226,1.0,38.95428680253603,40.084185517459105,-17.477143401268016,13,0,INTERP+EVENT,True,22.076644578306393,-0.1546874996190667,0.0,0.2949973992834048,699-97-41,1.0,Trend_Summary,2.49569894306134e-06,INTERP + EVENT,INTERP + EVENT,30.0,both,0.0,0.3794379850594618,,
699-97-41__ITER2,699-97-41,2,30.0,ULAG,0.9063558490301447,0.6567131748499753,1.0,76.6042673130756,79.042018962812,-36.3021336565378,25,1,INTERP+EVENT,True,-11.389545625790259,0.12113595202557359,0.0,0.9996310475635857,699-97-41,2.0,Trend_Summary,0.0191882284179927,INTERP + EVENT,INTERP + EVENT,30.0,both,0.0,0.8871676206121519,,
699-97-43B__ITER1,699-97-43B,1,80.0,ULAG,0.9110721114316296,0.8914483624909366,1.0,32.19250420707663,32.797674393064725,-14.096252103538315,10,0,INTERP+EVENT,True,5.442825032068133,-0.008210206221866252,0.0,0.08314997442589557,699-97-43B,1.0,Trend_Summary,8.00308357939983e-06,INTERP + EVENT,INTERP + EVENT,80.0,both,0.0,0.9110641083480502,,
699-97-43B__ITER2,699-97-43B,2,80.0,ULAG,0.9972029719689935,0.9404302084553803,1.0,64.3077984694331,66.39684334487995,-30.15389923471655,21,3,INTERP+EVENT,True,5.1747692980675914,-0.029074630985194826,0.0,1.3698747890360157,699-97-43B,2.0,Trend_Summary,3.18878005767242e-06,INTERP + EVENT,INTERP + EVENT,80.0,both,0.0,0.9971997831889359,,
699-97-43C__ITER1,699-97-43C,1,0.0,NONE,,,,,,,10,10,EVENT,False,,,,,699-97-43C,1.0,Trend_Summary,,,,,both,,,,
699-97-43C__ITER2,699-97-43C,2,0.0,NONE,1.0,,1.0,59.81036212691338,61.02923795178158,-28.90518106345669,25,16,EVENT,True,0.2573086010645797,,0.0,0.7843445669849795,699-97-43C,2.0,Trend_Summary,,,,,both,,,,
699-97-45B__ITER1,699-97-45B,1,0.0,NONE,1.0,,1.0,18.81817164056629,19.216066913364664,-8.409085820283146,11,9,EVENT,True,-0.4013725791512853,,0.0,1.2864508612501775,699-97-45B,1.0,Trend_Summary,,,,,both,,,,
699-97-45B__ITER2,699-97-45B,2,0.0,NONE,1.0,,1.0,73.50932645832688,74.68738028867483,-35.75466322916344,24,3,EVENT,True,1.3110956162303424,,0.0,0.47625782733073485,699-97-45B,2.0,Trend_Summary,0.0002129564777039,EVENT,EVENT,0.0,both,0.0,0.9997870435222961,,
699-97-45__ITER1,699-97-45,1,63.0,ULAG,0.9591962410898798,0.9336649274545391,1.0,37.97120560876505,38.94101890834105,-16.985602804382523,12,0,INTERP+EVENT,True,3.439335404857777,0.005703416082540789,0.0,0.07575977533476619,699-97-45,1.0,Trend_Summary,0.0093727744760593,INTERP + EVENT,INTERP + EVENT,63.0,both,0.0,0.9498234666138204,,
699-97-45__ITER2,699-97-45,2,63.0,ULAG,0.05698147078694449,0.008049395833098088,1.0,38.000220653913196,39.278335313143714,-17.000110326956598,14,0,INTERP+EVENT,True,101.6110072156998,-0.852543896150629,0.0,0.45093290263397384,699-97-45,2.0,Trend_Summary,5.20681593418892e-06,INTERP + EVENT,INTERP + EVENT,63.0,both,0.0,0.0569762639710103,,
699-97-47B__ITER1,699-97-47B,1,32.0,ULAG,0.5525094563711049,0.7507395245113139,1.0,65.24672600073981,67.42881090745645,-30.62336300036991,22,0,INTERP+EVENT,True,-7.315197700059988,0.08783418754722032,0.0,0.34854877600445283,699-97-47B,1.0,Trend_Summary,4.27569424310548e-10,INTERP + EVENT,INTERP + EVENT,32.0,both,0.0,0.5525094559435355,,
699-97-47D__ITER1,699-97-47D,1,0.0,NONE,,,1.0,27.505431772365945,28.33864511642216,-12.752715886182973,17,14,EVENT,True,-1.0868313504572347,,0.0,2.051034534651873,699-97-47D,1.0,Trend_Summary,,,,,both,,,,
699-97-48B__ITER1,699-97-48B,1,28.0,ULAG,0.18952903146879707,0.26675065160317024,1.0,23.376590399613587,23.53547348297326,-9.688295199806793,8,0,INTERP+EVENT,True,-1.3852419536223426,0.04365878641862778,0.0,0.045146847149169674,699-97-48B,1.0,Trend_Summary,0.0186570400821728,INTERP + EVENT,INTERP + EVENT,28.0,both,0.0,0.17087199138662426,,
699-97-48B__ITER2,699-97-48B,2,28.0,ULAG,0.07149520957594624,0.01281559683735336,1.0,46.967660468029834,48.634087156142265,-21.483830234014917,17,0,INTERP+EVENT,True,-52.182661211181326,0.47681126327250517,0.0,0.6373270348680039,699-97-48B,2.0,Trend_Summary,6.48476706444079e-07,INTERP + EVENT,INTERP + EVENT,28.0,both,0.0,0.0714945610992398,,
699-97-48C__ITER1,699-97-48C,1,0.0,NONE,1.0,,1.0,23.529231845945798,23.47514199500111,-10.764615922972899,7,1,EVENT,True,2.696050510594367,,0.0,1.0443878742766555,699-97-48C,1.0,Trend_Summary,0.0536949622461258,EVENT,EVENT,0.0,both,0.0,0.9463050377538742,,
699-97-48C__ITER2,699-97-48C,2,0.0,NONE,1.0,,1.0,78.62268079305233,79.91851765905665,-38.31134039652616,27,0,EVENT,True,4.623465598820594,,0.0,0.47477606351549667,699-97-48C,2.0,Trend_Summary,1.03982867649677e-07,EVENT,EVENT,0.0,both,0.0,0.9999998960171324,,
699-97-51A__ITER1,699-97-51A,1,16.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,,699-97-51A,1.0,Trend_Summary,,,,,both,,,,
699-97-51A__ITER2,699-97-51A,2,16.0,ULAG,0.8302060255833378,0.5409317784904437,1.0,92.92968135467423,95.73207611799855,-44.464840677337115,30,3,INTERP+EVENT,True,-10.239072065117762,0.1043479501940818,0.0,0.7796497518387367,699-97-51A,2.0,Trend_Summary,0.0001009776918167,INTERP + EVENT,INTERP + EVENT,16.0,both,0.0,0.8301050478915211,,
699-97-60__ITER1,699-97-60,1,0.0,NONE,1.0,,1.0,41.73027892973083,42.369336259346085,-19.865139464865415,14,0,EVENT,True,4.103422155515281,,0.0,0.28939679991602907,699-97-60,1.0,Trend_Summary,0.0023687734779072,EVENT,EVENT,0.0,both,0.0,0.9976312265220928,,
699-97-61__ITER1,699-97-61,1,0.0,NONE,,,,,,,125,0,EVENT,False,,,,,699-97-61,1.0,Trend_Summary,0.0,EVENT,EVENT,0.0,both,0.0,,,
699-98-43__ITER1,699-98-43,1,27.0,ULAG,0.6253421795721243,0.32763399765428514,1.0,37.11561221341847,38.085425512994476,-16.557806106709236,12,0,INTERP+EVENT,True,6.890542889611568,-0.023477081897599655,0.0,0.062150742941472444,699-98-43,1.0,Trend_Summary,0.0332207641591631,INTERP + EVENT,INTERP + EVENT,27.0,both,0.0,0.5921214154129613,,
699-98-43__ITER2,699-98-43,2,27.0,ULAG,0.7916681985018675,0.48008168112916605,1.0,40.42517603085418,41.555074745777254,-18.21258801542709,13,0,INTERP+EVENT,True,45.196242378055196,-0.36633022250060254,0.0,0.7275223528307315,699-98-43,2.0,Trend_Summary,8.81068006330921e-08,INTERP + EVENT,INTERP + EVENT,27.0,both,0.0,0.7916681103950669,,
699-98-46__ITER1,699-98-46,1,28.0,ULAG,0.8846002212859689,0.855082187423509,1.0,32.133531737304985,32.73870192329308,-14.066765868652492,10,0,INTERP+EVENT,True,6.989835540208814,-0.02631906977003336,0.0,0.12271056769074172,699-98-46,1.0,Trend_Summary,0.0254615064211331,INTERP + EVENT,INTERP + EVENT,28.0,both,0.0,0.8591387148648358,,
699-98-46__ITER2,699-98-46,2,28.0,ULAG,0.4192188393573907,0.5353768593675325,1.0,101.58697291278713,104.69766903576595,-48.793486456393566,35,0,INTERP+EVENT,True,-4.238796634430468,0.06633243616284633,0.0,0.25531239854977267,699-98-46,2.0,Trend_Summary,1.58468793642896e-11,INTERP + EVENT,INTERP + EVENT,28.0,both,0.0,0.4192188393415438,,
699-98-49A__ITER1,699-98-49A,1,17.0,ULAG,,,,,,,6,6,INTERP+EVENT,False,,,,,699-98-49A,1.0,Trend_Summary,,,,,both,,,,
699-98-49A__ITER2,699-98-49A,2,17.0,ULAG,0.6555215471917555,0.3566493317411328,1.0,42.34423356023933,45.07882522021228,-19.172116780119666,29,23,INTERP+EVENT,True,-21.261616909807728,0.18119345498383993,0.0,0.7568093001365337,699-98-49A,2.0,Trend_Summary,,,,,both,,,,
699-98-50__ITER1,699-98-50,1,0.0,NONE,1.0,,1.0,44.56815599614018,45.27620619724239,-21.28407799807009,15,0,EVENT,True,4.741994730349123,,0.0,0.38551347687835497,699-98-50,1.0,Trend_Summary,0.0039945945232577,EVENT,EVENT,0.0,both,0.0,0.9960054054767423,,
699-98-51__ITER1,699-98-51,1,6.0,ULAG,0.3642583405361337,0.14183269944267474,1.0,28.791691201185326,29.186140355857766,-12.395845600592663,9,3,INTERP+EVENT,True,104.55954173158578,-0.877787257295944,0.0,0.9131209557983436,699-98-51,1.0,Trend_Summary,0.0505523413034963,INTERP + EVENT,INTERP + EVENT,6.0,both,0.0,0.3137059992326374,,
699-98-51__ITER2,699-98-51,2,6.0,ULAG,2.0247154663977085e-07,3.1223772756071316e-07,1.0,73.98709925698338,77.09779537996221,-34.99354962849169,35,12,INTERP+EVENT,True,122.64620746833351,-1.0310643680845357,0.0,0.7778266837846839,699-98-51,2.0,Trend_Summary,0.0002647062770533,INTERP + EVENT,INTERP + EVENT,6.0,both,0.0,-0.0002645038055066602,,
699-99-41__ITER1,699-99-41,1,0.0,ULAG,0.14886685178148573,0.028621615911271568,1.0,27.204139923226485,27.598589077898925,-11.602069961613243,9,1,INTERP+EVENT,True,138.92840220898955,-1.1756040244271628,0.0,1.0542389239961292,699-99-41,1.0,Trend_Summary,0.0026388659709079,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.14622798581057783,,
699-99-41__ITER2,699-99-41,2,0.0,ULAG,0.003680416312328738,0.001966969255740016,1.0,79.60893994875062,82.54041175435007,-37.80446997437531,32,11,INTERP+EVENT,True,76.25866721900485,-0.6514484592418238,0.0,0.9343062769331139,699-99-41,2.0,Trend_Summary,0.000439681553224,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.003240734759104738,,
699-99-42B__ITER1,699-99-42B,1,1.0,ULAG,0.19449631929504985,0.057007829070363544,1.0,28.388468553824225,28.782917708496665,-12.194234276912113,9,2,INTERP+EVENT,True,169.3319806968573,-1.4426554869174233,0.0,1.2007019079489827,699-99-42B,1.0,Trend_Summary,0.0018767107609377,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,0.19261960853411214,,
699-99-42B__ITER2,699-99-42B,2,1.0,ULAG,0.9178938502503469,0.6816242596943487,1.0,33.59646213018494,35.26288881829737,-14.79823106509247,17,11,INTERP+EVENT,True,9.941433583213302,-0.08167114389705583,0.0,0.5133308939688818,699-99-42B,2.0,Trend_Summary,,,,,both,,,,
699-99-44__ITER1,699-99-44,1,9.0,ULAG,0.12781572298550414,0.031058594552865512,1.0,25.426562164583217,25.821011319255657,-10.713281082291608,9,0,INTERP+EVENT,True,9.701380075320419,-0.05157741296669813,0.0,0.05445073910526859,699-99-44,1.0,Trend_Summary,0.0127173657360888,INTERP + EVENT,INTERP + EVENT,9.0,both,0.0,0.11509835724941535,,
699-99-44__ITER2,699-99-44,2,9.0,ULAG,0.25772816257519504,0.0959603233494131,1.0,77.91098102714851,80.50265475915717,-36.955490513574254,27,0,INTERP+EVENT,True,-17.72856026361329,0.18183974027374697,0.0,0.4174502719924334,699-99-44,2.0,Trend_Summary,1.91304067292952e-05,INTERP + EVENT,INTERP + EVENT,9.0,both,0.0,0.25770903216846575,,
AT-D-1-M__ITER1,AT-D-1-M,1,,NONE,,,,,,,18,17,INTERP+EVENT,False,,,,,AT-D-1-M,1.0,Trend_Summary,,,,,both,,,,
AT-D-4-D__ITER1,AT-D-4-D,1,,NONE,,,,,,,1,0,INTERP+EVENT,False,,,,,AT-D-4-D,1.0,Trend_Summary,,,,,both,,,,
AT-D-4-D__ITER2,AT-D-4-D,2,,NONE,,,,,,,13,13,INTERP+EVENT,False,,,,,AT-D-4-D,2.0,Trend_Summary,,,,,both,,,,
AT-H-2-D__ITER1,AT-H-2-D,1,,NONE,,,,,,,3,1,INTERP+EVENT,False,,,,,AT-H-2-D,1.0,Trend_Summary,,,,,both,,,,
AT-H-2-D__ITER2,AT-H-2-D,2,,NONE,,,,,,,17,6,INTERP+EVENT,False,,,,,AT-H-2-D,2.0,Trend_Summary,0.00035462009113,INTERP + EVENT,INTERP + EVENT,48.0,both,,,,
AT-H-3-D__ITER1,AT-H-3-D,1,,NONE,,,,,,,3,1,INTERP+EVENT,False,,,,,AT-H-3-D,1.0,Trend_Summary,,,,,both,,,,
AT-H-3-D__ITER2,AT-H-3-D,2,,NONE,,,,,,,17,2,INTERP+EVENT,False,,,,,AT-H-3-D,2.0,Trend_Summary,0.0063270270298435,INTERP + EVENT,INTERP + EVENT,73.0,both,,,,
