"KEY","WELL","ITER","CLASS","IS_S4","FIT_OBJECT_PRESENT","p_trend","COD","AIC","BIC","df","LAG","logLik","sigma","SUM_rows","SUM_cols","beta_intercept","beta_interp","beta_event","p_interp","p_event","se_intercept","se_interp","se_event","FIT_OK","FAIL_REASON"
"199-H4-63__ITER1","199-H4-63",1,"Trend_Summary",TRUE,TRUE,0.000105276389618103,NA,NA,NA,32,0,NA,NA,4,4,43.7778706297165,-0.334147858131975,-0.00018571277359034,NA,NA,8.44428168593636,0.0676462946011261,0.00012634207388818,TRUE,NA
"199-H4-63__ITER2","199-H4-63",2,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,160,0,NA,NA,4,4,53.816021001992,-0.42045920308299,-0.000200085225248893,NA,NA,5.40000159848636,0.0458774001370721,3.59666386410419e-05,TRUE,NA
"199-H4-64__ITER1","199-H4-64",1,"Trend_Summary",TRUE,TRUE,0.0186181850543286,NA,NA,NA,25,0,NA,NA,4,4,26.6991992956904,-0.119428520453772,-0.000704226738520315,NA,NA,15.6770113028664,0.122522811545239,0.000232912814496774,TRUE,NA
"199-H4-64__ITER2","199-H4-64",2,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,124,0,NA,NA,4,4,59.1666733554315,-0.421744332563447,-0.000554646164762109,NA,NA,8.5965462893587,0.0730701230539416,6.83070800612142e-05,TRUE,NA
"199-H4-65__ITER1","199-H4-65",1,"Trend_Summary",TRUE,TRUE,0.956744055829407,"0.154570142823385",NA,NA,6,9,NA,NA,4,4,13.0035497292856,-0.0981146163322786,-1.30709465290258e-05,NA,NA,40.5429348307178,0.328748954384428,0.000831036383360289,TRUE,NA
"199-H4-65__ITER2","199-H4-65",2,"Trend_Summary",TRUE,TRUE,0.381484587444787,"-0.217644881933448",NA,NA,25,9,NA,NA,4,4,19.8867588359075,-0.16462530140082,5.5154240916564e-05,NA,NA,21.0969712395077,0.174567856860212,0.000113580400302491,TRUE,NA
"199-H4-69__ITER1","199-H4-69",1,"Trend_Summary",TRUE,TRUE,7.20580262125736e-11,"0.00374645701553473",NA,NA,131,15,NA,NA,4,4,5.98239599225973,-0.100423928053626,0.00043385535045779,NA,NA,6.84685475857396,0.0574535451179324,6.22654403115952e-05,TRUE,NA
"199-H4-69__ITER2","199-H4-69",2,"Trend_Summary",TRUE,TRUE,0.118583509336384,"0.0734538597163136",NA,NA,26,15,NA,NA,4,4,15.4331257198854,-0.0657365563679706,-0.000290118855889907,NA,NA,9.00765248386346,0.0761609292211964,0.000154203641166158,TRUE,NA
"199-H4-70__ITER1","199-H4-70",1,"Trend_Summary",TRUE,TRUE,0.320605556454321,"0.0555708063053967",NA,NA,84,83,NA,NA,4,4,-21.2994826877909,0.15553047491135,0.000217958414853139,NA,NA,15.7771096701398,0.12590779480607,0.000183100188803917,TRUE,NA
"199-H4-70__ITER2","199-H4-70",2,"Trend_Summary",TRUE,TRUE,0.0514773681290329,"0.228120309956237",NA,NA,82,5,NA,NA,4,4,-11.2363289827076,0.0966593067689947,0.000124587706135325,NA,NA,6.2660339020346,0.0512517357701909,6.29206173660823e-05,TRUE,NA
"199-H4-71__ITER1","199-H4-71",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-72__ITER1","199-H4-72",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-73__ITER1","199-H4-73",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-74__ITER1","199-H4-74",1,"Trend_Summary",TRUE,TRUE,2.10711448289658e-11,"-0.0828826186462071",NA,NA,60,85,NA,NA,4,4,-10.9581896804526,0.208448124389306,-0.000570988173291715,NA,NA,11.0996715247378,0.0932000401658683,7.39775801704101e-05,TRUE,NA
"199-H4-75__ITER1","199-H4-75",1,"Trend_Summary",TRUE,TRUE,0,"-0.0844745297996544",NA,NA,187,23,NA,NA,4,4,22.0568973292205,-0.0693393950825405,-0.000623262524813412,NA,NA,4.79881234957354,0.0402760098252767,2.68006270339266e-05,TRUE,NA
"199-H4-76__ITER1","199-H4-76",1,"Trend_Summary",TRUE,TRUE,0,"-0.0388117889734716",NA,NA,135,90,NA,NA,4,4,12.4151168180199,0.0399485737844693,-0.000835628873995927,NA,NA,9.51182435612111,0.0792003166363901,5.10323771764077e-05,TRUE,NA
"199-H4-8__ITER1","199-H4-8",1,"Trend_Summary",TRUE,TRUE,0.252882453996161,"-0.655076549875132",NA,NA,4,10,NA,NA,4,4,17.852587157908,-0.0270107626003963,-0.000945925959731791,NA,NA,30.1051229705496,0.210654309915194,0.000633893183568678,TRUE,NA
"199-H4-8__ITER2","199-H4-8",2,"Trend_Summary",TRUE,TRUE,0.859200401827737,"0.15712693066653",NA,NA,20,10,NA,NA,4,4,-4.53060145579927,0.0416760257741057,4.44616881069332e-05,NA,NA,15.4065060875018,0.134721305585428,0.000111095694811422,TRUE,NA
"199-H4-81__ITER1","199-H4-81",1,"Trend_Summary",TRUE,TRUE,0,"-0.10828586345368",NA,NA,184,79,NA,NA,4,4,12.7375848385795,-0.0379883952722047,-0.000321306436465894,NA,NA,4.3764747677663,0.0370326015653913,2.50674593144367e-05,TRUE,NA
"199-H4-83__ITER1","199-H4-83",1,"Trend_Summary",TRUE,TRUE,0.614180043430414,"0.978441415745146",NA,NA,3,2,NA,NA,4,4,31.0521468161567,-0.304500851067095,0.000335561798289875,NA,NA,38.5982772437816,0.318990813731494,0.000726336282982634,TRUE,NA
"199-H4-83__ITER2","199-H4-83",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-83__ITER3","199-H4-83",3,"Trend_Summary",TRUE,TRUE,0.0374273624741005,"-0.205385537636523",NA,NA,5,2,NA,NA,4,4,60.8975197044799,-0.62172508083997,0.000686200266247481,NA,NA,62.2705467125071,0.482612853425254,0.000511515731442768,TRUE,NA
"199-H4-84__ITER1","199-H4-84",1,"Trend_Summary",TRUE,TRUE,0.0156573561071368,"0.256874087807765",NA,NA,55,11,NA,NA,4,4,-31.6081065431539,0.289416803281648,7.21214033838522e-05,NA,NA,11.6555838961707,0.1003966000766,0.000128430541766773,TRUE,NA
"199-H4-84__ITER2","199-H4-84",2,"Trend_Summary",TRUE,TRUE,8.74901944558637e-07,"-0.0977731897038905",NA,NA,26,11,NA,NA,4,4,-83.5822526415265,0.369279044466314,0.00229584577475828,NA,NA,30.5346403265945,0.242723321729729,0.000338861996883168,TRUE,NA
"199-H4-85__ITER1","199-H4-85",1,"Trend_Summary",TRUE,TRUE,0.000627046528673625,"-0.292054015723265",NA,NA,10,3,NA,NA,4,4,19.0434401688704,0.0262785226529154,-0.00116730686758509,NA,NA,15.1989801921089,0.129333755669504,0.00022828829691467,TRUE,NA
"199-H4-85__ITER2","199-H4-85",2,"Trend_Summary",TRUE,TRUE,0.168254884910131,"-0.508335217107835",NA,NA,22,3,NA,NA,4,4,17.6298046632568,-0.134798632536595,-5.41276017839231e-05,NA,NA,9.48874995761568,0.0726067115222964,0.000101183155108292,TRUE,NA
"199-H4-86__ITER1","199-H4-86",1,"Trend_Summary",TRUE,TRUE,4.26496502670126e-07,"-0.102151956040922",NA,NA,102,54,NA,NA,4,4,-2.98261624634021,0.108756046932184,-0.00041937819312455,NA,NA,8.59352695638277,0.0744494609814754,7.33870960122879e-05,TRUE,NA
"199-H4-87__ITER1","199-H4-87",1,"Trend_Summary",TRUE,TRUE,0.092473037191067,"0.485734234807125",NA,NA,20,55,NA,NA,4,4,-27.452271350286,0.220255799886251,0.00020075846280637,NA,NA,12.9254332249411,0.102743136801321,0.000123135482330677,TRUE,NA
"199-H4-88__ITER1","199-H4-88",1,"Trend_Summary",TRUE,TRUE,1.08097852070665e-05,"0.553525851220427",NA,NA,49,11,NA,NA,4,4,-21.9839261937306,0.240921957765391,-0.000198072237303482,NA,NA,8.2629198062027,0.0663824099854238,8.00457652650854e-05,TRUE,NA
"199-H4-89__ITER1","199-H4-89",1,"Trend_Summary",TRUE,TRUE,0.396351419167918,"0.0246493760698111",NA,NA,29,9,NA,NA,4,4,0.896728914889243,-0.0147641892356629,0.00010094494153154,NA,NA,8.65695756042991,0.0696778794407519,8.24262666222299e-05,TRUE,NA
"199-H4-90__ITER1","199-H4-90",1,"Trend_Summary",TRUE,TRUE,0.00122568019443114,NA,NA,NA,24,0,NA,NA,3,4,5.31045347780574,NA,-0.000162615629823052,NA,NA,0.807544910235835,NA,4.55195261837086e-05,TRUE,NA
"199-H4-91__ITER1","199-H4-91",1,"Trend_Summary",TRUE,TRUE,1.13349919595995e-05,NA,NA,NA,24,0,NA,NA,3,4,1.01623012930409,NA,0.000150452782822041,NA,NA,0.503272286607078,NA,2.83692180304243e-05,TRUE,NA
"199-H4-92__ITER1","199-H4-92",1,"Trend_Summary",TRUE,TRUE,4.43715958531321e-07,"0.0866362694620035",NA,NA,109,80,NA,NA,4,4,30.8170972927273,-0.188501689391354,-0.000409290935338895,NA,NA,9.67301281748674,0.0813950875319265,7.38623323107607e-05,TRUE,NA
"199-H4-93__ITER1","199-H4-93",1,"Trend_Summary",TRUE,TRUE,0,"0.0569524033702364",NA,NA,54,86,NA,NA,4,4,47.0184950706326,-0.118157679806859,-0.0017357678437092,NA,NA,4.9906700020099,0.0407237419844476,7.60840823155147e-05,TRUE,NA
"199-H4-93__ITER2","199-H4-93",2,"Trend_Summary",TRUE,TRUE,0.0179007981154612,"0.0342411606954881",NA,NA,44,17,NA,NA,4,4,45.4688259102329,-0.371163126090598,-6.95390869370626e-05,NA,NA,16.1642739106268,0.127868897661574,0.000242575247011801,TRUE,NA
"199-H4-94__ITER1","199-H4-94",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-95__ITER1","199-H4-95",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H5-16__ITER1","199-H5-16",1,"Trend_Summary",TRUE,TRUE,7.5091456131271e-05,"0.0619258647171523",NA,NA,107,31,NA,NA,4,4,15.422346400856,-0.0797434397243446,-0.000215077328901271,NA,NA,5.91117509959625,0.0486094487258683,4.7406882851102e-05,TRUE,NA
"199-H5-1A__ITER1","199-H5-1A",1,"Trend_Summary",TRUE,TRUE,1.13362796825278e-05,"-0.324864187478017",NA,NA,5,62,NA,NA,4,4,-16.5009070955039,-0.0240797498960042,0.00150942385797291,NA,NA,9.57401185979102,0.0877950076215241,0.000155587252573062,TRUE,NA
"199-H5-1A__ITER2","199-H5-1A",2,"Trend_Summary",TRUE,TRUE,0.00605774138831705,"0.1497176719972",NA,NA,22,62,NA,NA,4,4,23.7142103915103,-0.118197874770658,-0.000491966403814449,NA,NA,31.0275268454504,0.251288521829077,0.00016931128573908,TRUE,NA
"199-H6-3__ITER1","199-H6-3",1,"Trend_Summary",TRUE,TRUE,0.0210648118726399,"0.122961122877296",NA,NA,15,34,NA,NA,4,4,40.5710442614927,-0.259427126078041,-0.000526415490530096,NA,NA,33.6524973584164,0.281686981467849,0.000167804294508137,TRUE,NA
"199-H6-9__ITER1","199-H6-9",1,"Trend_Summary",TRUE,TRUE,0.558081300280916,NA,NA,NA,5,0,NA,NA,3,4,-17.9370249389122,NA,0.00106867544189213,NA,NA,35.5817465645969,NA,0.00180414364999198,TRUE,NA
"199-H7-1__ITER1","199-H7-1",1,"Trend_Summary",TRUE,TRUE,0.00111822291142027,NA,NA,NA,9,0,NA,NA,3,4,-12.8559435062132,NA,0.000722205499459414,NA,NA,2.8094999679361,NA,0.00014840265865043,TRUE,NA
"199-K-107A__ITER1","199-K-107A",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-107A__ITER2","199-K-107A",2,"Trend_Summary",TRUE,TRUE,0.000341898604838797,"0.265381107864406",NA,NA,15,11,NA,NA,4,4,22.6096844766611,-0.103546228538022,-0.000491954202797514,NA,NA,10.6228948649415,0.0936493370041607,0.000116845212441372,TRUE,NA
"199-K-107A__ITER3","199-K-107A",3,"Trend_Summary",TRUE,TRUE,0.00102116810807618,"0.264193099716636",NA,NA,10,11,NA,NA,4,4,-11.4359656236986,0.000790042209274667,0.00078192304622196,NA,NA,3.52742108216933,0.0240326148230228,0.000166294815862816,TRUE,NA
"199-K-107A__ITER4","199-K-107A",4,"Trend_Summary",TRUE,TRUE,0.163309025885504,"0.0317434997136112",NA,NA,19,11,NA,NA,4,4,2.05336164688082,0.0280966378966718,-0.000177389789636648,NA,NA,9.47821147418271,0.0739804410216697,0.00010078182875079,TRUE,NA
"199-K-108A__ITER1","199-K-108A",1,"Trend_Summary",TRUE,TRUE,0.317737966641407,"0.0476416383956792",NA,NA,13,20,NA,NA,4,4,-10.1872248846968,-0.0257459008246707,0.00125940424547678,NA,NA,18.220744184495,0.115081144609983,0.000816901536517026,TRUE,NA
"199-K-108A__ITER2","199-K-108A",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-108A__ITER3","199-K-108A",3,"Trend_Summary",TRUE,TRUE,0.0399025072832226,"0.182578558820406",NA,NA,32,20,NA,NA,4,4,23.6732751749466,-0.209778162155205,0.000151277088679213,NA,NA,10.3298457991184,0.0875425728088965,0.000132189929299567,TRUE,NA
"199-K-108A__ITER4","199-K-108A",4,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-108A__ITER5","199-K-108A",5,"Trend_Summary",TRUE,TRUE,0.000139268557688532,"0.229493017333175",NA,NA,19,20,NA,NA,4,4,-39.7082817293555,0.230357335086723,0.000766480954420284,NA,NA,13.1752570408109,0.0998246617562201,0.00014832245930669,TRUE,NA
"199-K-11__ITER1","199-K-11",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-11__ITER2","199-K-11",2,"Trend_Summary",TRUE,TRUE,0.00734588460692887,"0.978505263965724",NA,NA,5,12,NA,NA,4,4,-96.8141036333379,0.813497822810076,0.000140037110101671,NA,NA,25.3282934621765,0.209539790248709,0.000238171902683454,TRUE,NA
"199-K-11__ITER3","199-K-11",3,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-11__ITER4","199-K-11",4,"Trend_Summary",TRUE,TRUE,0.0072199416469706,"0.764525663852944",NA,NA,11,12,NA,NA,4,4,-12.8381902331598,0.114486356860732,3.50462303392492e-05,NA,NA,4.16570387269064,0.0308414408649318,6.23315220332875e-05,TRUE,NA
"199-K-111A__ITER1","199-K-111A",1,"Trend_Summary",TRUE,TRUE,1.5101775385773e-10,"0.328297000608724",NA,NA,19,42,NA,NA,4,4,-21.0291211513277,0.0275667338184433,0.00147275778414385,NA,NA,7.99714564993482,0.0668723314911256,0.00012395867897066,TRUE,NA
"199-K-111A__ITER2","199-K-111A",2,"Trend_Summary",TRUE,TRUE,0.0359800387759509,"-0.178788903918311",NA,NA,15,42,NA,NA,4,4,14.1275965196092,-0.0278097620882346,-0.000298772649960832,NA,NA,6.93415460520719,0.0543037354216193,0.000106002540896948,TRUE,NA
"199-K-111A__ITER3","199-K-111A",3,"Trend_Summary",TRUE,TRUE,3.91893073548033e-10,"-0.381890563330007",NA,NA,13,42,NA,NA,4,4,24.2663386378106,0.176313022802401,-0.00216704791119022,NA,NA,11.5021113835578,0.0934910684347454,0.000155028726777895,TRUE,NA
"199-K-113A__ITER1","199-K-113A",1,"Trend_Summary",TRUE,TRUE,5.1296540098944e-06,"-0.829573399405936",NA,NA,11,1,NA,NA,4,4,92.0022027759331,-0.696493273859054,-0.000437462204205382,NA,NA,16.3128359020379,0.0892896335927841,0.000787642095167985,TRUE,NA
"199-K-113A__ITER2","199-K-113A",2,"Trend_Summary",TRUE,TRUE,5.60782087433154e-09,"-0.320042179117951",NA,NA,217,1,NA,NA,4,4,46.0720412562917,-0.388847651886637,6.62038016415287e-05,NA,NA,8.05869545282835,0.0670428561778584,3.97435098620098e-05,TRUE,NA
"199-K-114A__ITER1","199-K-114A",1,"Trend_Summary",TRUE,TRUE,3.7603156921584e-06,NA,NA,NA,11,0,NA,NA,4,4,164.354503538042,-1.02897708283453,-0.00280300462697356,NA,NA,23.1998269772028,0.129891837287252,0.00105249321561127,TRUE,NA
"199-K-114A__ITER2","199-K-114A",2,"Trend_Summary",TRUE,TRUE,6.72338370277803e-06,NA,NA,NA,219,0,NA,NA,4,4,47.1645979733396,-0.386430681338681,-3.82913243928903e-05,NA,NA,9.25735755832418,0.0768392393353344,4.52039030070038e-05,TRUE,NA
"199-K-115A__ITER1","199-K-115A",1,"Trend_Summary",TRUE,TRUE,0.00432653890733004,"-0.826416341608722",NA,NA,11,16,NA,NA,4,4,41.5306975194579,-0.329461679684594,0.000115041668794056,NA,NA,14.7160501225669,0.0836769972675991,0.000683258591048641,TRUE,NA
"199-K-115A__ITER2","199-K-115A",2,"Trend_Summary",TRUE,TRUE,0,"-0.504262508860502",NA,NA,231,16,NA,NA,4,4,68.3182422047547,-0.501690613496261,-0.00042097766035017,NA,NA,6.96614415426598,0.057125028772719,4.31149904853774e-05,TRUE,NA
"199-K-116A__ITER1","199-K-116A",1,"Trend_Summary",TRUE,TRUE,0.00018213860546723,"-0.868319962062947",NA,NA,10,2,NA,NA,4,4,34.3489705917587,-0.228176524853617,-0.000251075405655775,NA,NA,7.70278832406662,0.0391935393850752,0.000396986284720138,TRUE,NA
"199-K-116A__ITER2","199-K-116A",2,"Trend_Summary",TRUE,TRUE,0,"-0.305523376307397",NA,NA,222,2,NA,NA,4,4,23.0791120620382,-0.122788390385826,-0.000420784652870884,NA,NA,4.60090717069945,0.0376558083068281,3.00519047154443e-05,TRUE,NA
"199-K-117A__ITER1","199-K-117A",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-117A__ITER2","199-K-117A",2,"Trend_Summary",TRUE,TRUE,0.00264276403647512,"-0.796293573986106",NA,NA,5,1,NA,NA,4,4,24.7126484120529,-0.233666453659016,0.000207989533968462,NA,NA,10.0588627281241,0.0844334106790895,5.21612033261946e-05,TRUE,NA
"199-K-118A__ITER1","199-K-118A",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-119A__ITER1","199-K-119A",1,"Trend_Summary",TRUE,TRUE,0.492140460916595,"-0.128862268169432",NA,NA,10,21,NA,NA,4,4,-19.2127455750753,0.032553876085897,0.00122357995061018,NA,NA,21.5486451612277,0.130658458324964,0.0010141821035895,TRUE,NA
"199-K-119A__ITER2","199-K-119A",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-120A__ITER1","199-K-120A",1,"Trend_Summary",TRUE,TRUE,0.0013844461753606,"0.32581188677954",NA,NA,10,15,NA,NA,4,4,21.9783826471636,0.0549312995913044,-0.0017639169138772,NA,NA,9.20733403849155,0.0538570278453377,0.000405902716812728,TRUE,NA
"199-K-120A__ITER2","199-K-120A",2,"Trend_Summary",TRUE,TRUE,3.21964677141295e-14,"0.156278498859698",NA,NA,204,15,NA,NA,4,4,0.762776047992519,0.045425857741535,-0.0002991355326512,NA,NA,6.1793459624734,0.0505278428180103,3.79765403660486e-05,TRUE,NA
"199-K-125A__ITER1","199-K-125A",1,"Trend_Summary",TRUE,TRUE,0.55469202663895,"-0.260645039867669",NA,NA,9,23,NA,NA,4,4,18.171161682255,-0.0393226783994758,-0.000777643541697577,NA,NA,20.9748845469734,0.132057065845969,0.000701171724413661,TRUE,NA
"199-K-125A__ITER2","199-K-125A",2,"Trend_Summary",TRUE,TRUE,0.0540957513531939,"0.103214703418234",NA,NA,32,23,NA,NA,4,4,7.04796995069929,-0.0239038598568857,-0.000207813549005159,NA,NA,12.9240897178909,0.103744273933417,8.58501826467394e-05,TRUE,NA
"199-K-126__ITER1","199-K-126",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-126__ITER2","199-K-126",2,"Trend_Summary",TRUE,TRUE,1.79449159665168e-06,"-0.52448283224051",NA,NA,13,36,NA,NA,4,4,47.3207800073124,-0.336477869010857,-0.000305014086865167,NA,NA,9.42009094667059,0.0775914108384885,3.8824396648136e-05,TRUE,NA
"199-K-127__ITER1","199-K-127",1,"Trend_Summary",TRUE,TRUE,0.732824746053743,"0.167057567610452",NA,NA,10,24,NA,NA,4,4,-0.589012746004227,0.0599695769987377,-0.000289324826339639,NA,NA,20.036344424966,0.105443514601989,0.000855357256636784,TRUE,NA
"199-K-127__ITER2","199-K-127",2,"Trend_Summary",TRUE,TRUE,9.73781766444581e-07,"0.0973963694516278",NA,NA,218,24,NA,NA,4,4,-4.6791012928332,0.0744594979550316,-0.000198599564577077,NA,NA,6.98856758973741,0.0566919261508532,4.33767832491895e-05,TRUE,NA
"199-K-129__ITER1","199-K-129",1,"Trend_Summary",TRUE,TRUE,0.000119019798884179,"-0.439749824803198",NA,NA,8,35,NA,NA,4,4,23.1301329939609,-0.162803624491693,-1.49542481210689e-05,NA,NA,4.01550691475779,0.0250977051698018,0.000184161229691977,TRUE,NA
"199-K-129__ITER2","199-K-129",2,"Trend_Summary",TRUE,TRUE,1.46123763911099e-06,"-0.423021883235581",NA,NA,162,20,NA,NA,4,4,65.795095409318,-0.53419114476595,-5.21007637809528e-05,NA,NA,11.9062716941761,0.0998090152069344,5.03750624331058e-05,TRUE,NA
"199-K-130__ITER1","199-K-130",1,"Trend_Summary",TRUE,TRUE,0.000336872272436395,"-0.117443965794257",NA,NA,17,43,NA,NA,4,4,4.43847691035644,0.057102295899742,-0.000498804400821552,NA,NA,3.40437801984344,0.0249670733957618,0.000116423478937342,TRUE,NA
"199-K-130__ITER2","199-K-130",2,"Trend_Summary",TRUE,TRUE,0,"-0.0717825302597915",NA,NA,231,43,NA,NA,4,4,24.2094174218105,-0.121640288278135,-0.0004411667025337,NA,NA,5.49740665861895,0.0463921565900364,2.47315647509616e-05,TRUE,NA
"199-K-131__ITER1","199-K-131",1,"Trend_Summary",TRUE,TRUE,0,"-0.0178297973558415",NA,NA,171,14,NA,NA,4,4,36.440027580519,-0.114562610221306,-0.00130429403062719,NA,NA,3.60119011045185,0.0311116201278971,2.8668832915495e-05,TRUE,NA
"199-K-131__ITER2","199-K-131",2,"Trend_Summary",TRUE,TRUE,0.561508487357227,"0.420201513649974",NA,NA,3,14,NA,NA,4,4,12.1755400900737,-0.0977393450046247,5.62097057658676e-05,NA,NA,16.0145280172645,0.131057120840029,9.69555531258362e-05,TRUE,NA
"199-K-132__ITER1","199-K-132",1,"Trend_Summary",TRUE,TRUE,0,"0.257287781743617",NA,NA,47,1,NA,NA,4,4,25.8189228203878,0.0286380654528089,-0.00179488730094904,NA,NA,2.62545912107546,0.0132619265390282,0.000126090675322098,TRUE,NA
"199-K-132__ITER2","199-K-132",2,"Trend_Summary",TRUE,TRUE,0,"0.188813581016442",NA,NA,161,1,NA,NA,4,4,6.00363645983818,0.0436752718710796,-0.000542440030986187,NA,NA,1.5607970653075,0.0136022438008583,2.92325817810996e-05,TRUE,NA
"199-K-132__ITER3","199-K-132",3,"Trend_Summary",TRUE,TRUE,0.00307460127826664,"-0.700374690814005",NA,NA,15,1,NA,NA,4,4,22.954221531756,-0.0999590442996369,-0.000486815941274049,NA,NA,5.15815964184133,0.0296083071181844,0.00020763669532209,TRUE,NA
"199-K-132__ITER4","199-K-132",4,"Trend_Summary",TRUE,TRUE,0.000376553980600547,"-0.434019364768178",NA,NA,17,1,NA,NA,4,4,19.0894355503136,-0.102837915323128,-0.000229115096113274,NA,NA,5.99952332736008,0.049224218483872,5.0367282349513e-05,TRUE,NA
"199-K-137__ITER1","199-K-137",1,"Trend_Summary",TRUE,TRUE,3.34623440068071e-11,"-0.672219822102352",NA,NA,11,15,NA,NA,4,4,55.2285621421105,-0.0690932350137021,-0.00281534685106764,NA,NA,3.35413032418928,0.0164935623956599,0.000150088078684181,TRUE,NA
"199-K-137__ITER2","199-K-137",2,"Trend_Summary",TRUE,TRUE,0,"0.0825640225093044",NA,NA,184,15,NA,NA,4,4,35.7210933986416,-0.086722644807119,-0.00138233822303068,NA,NA,3.33706545703498,0.0288198148413581,4.88979290243621e-05,TRUE,NA
"199-K-137__ITER3","199-K-137",3,"Trend_Summary",TRUE,TRUE,1.70385889008973e-06,"0.576085784779981",NA,NA,10,15,NA,NA,4,4,-58.061879924082,0.0134108540623675,0.00348017774813487,NA,NA,8.74499965100336,0.0498473262451286,0.000391665042194942,TRUE,NA
"199-K-137__ITER4","199-K-137",4,"Trend_Summary",TRUE,TRUE,0.104751437342287,"0.137442171443025",NA,NA,120,15,NA,NA,4,4,-1.75301679483706,0.0452148489234402,-3.88192629098573e-05,NA,NA,3.64139521612101,0.0283607505761512,4.05807748395595e-05,TRUE,NA
"199-K-138__ITER1","199-K-138",1,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,224,0,NA,NA,4,4,19.6462168910855,-0.0631459052216959,-0.00060278720667388,NA,NA,1.34778339497214,0.0114628111085119,1.69733869458756e-05,TRUE,NA
"199-K-138__ITER2","199-K-138",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-138__ITER3","199-K-138",3,"Trend_Summary",TRUE,TRUE,0.69891688467687,NA,NA,NA,19,0,NA,NA,4,4,-5.05943839624474,0.0629839002082671,-7.96251727519862e-06,NA,NA,9.18693815100204,0.0752581956984908,8.18788010841141e-05,TRUE,NA
"199-K-139__ITER1","199-K-139",1,"Trend_Summary",TRUE,TRUE,0,"-0.2279747689639",NA,NA,171,10,NA,NA,4,4,34.3260756245864,-0.113918463137041,-0.00114188642728581,NA,NA,3.23967884407547,0.0276565317503089,4.33393850491123e-05,TRUE,NA
"199-K-139__ITER2","199-K-139",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-K-139__ITER3","199-K-139",3,"Trend_Summary",TRUE,TRUE,0.158617255479887,"-0.103933209851069",NA,NA,18,10,NA,NA,4,4,12.59985507721,-0.0622096116880779,-0.000165485477552044,NA,NA,8.57687149219315,0.0686729045237667,8.68024744185852e-05,TRUE,NA
"199-K-140__ITER1","199-K-140",1,"Trend_Summary",TRUE,TRUE,9.794493728843e-06,"-0.128936776807492",NA,NA,131,10,NA,NA,4,4,3.10196333347547,0.012083958022495,-0.000128947680847739,NA,NA,3.23680326496675,0.0276733661079604,2.57908027141375e-05,TRUE,NA
