KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp_py,p_event_py,AIC_py,BIC_py,logLik_py,n_obs_py,n_cens,model_type_py,fit_ok_py,beta_intercept_py,beta_interp_py,beta_event_py,sigma,WELL_r,ITER_r,CLASS,MODEL,FORM_raw,FORM_label,LOG,LAG_r,p_trend_r,df,AIC_r,BIC_r,RL,AIC_EVENT,AIC_INTERP,AIC_NULL,BIC_EVENT,BIC_INTERP,BIC_NULL,logLik_r,n_obs_r,beta_intercept_r,beta_interp_r,beta_event_r,beta_logSigma,p_interp_r,p_event_r,SUM_rows,SUM_cols,model_type_r,fit_ok_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff,logLik_diff,beta_intercept_diff,beta_interp_diff,beta_event_diff,p_interp_diff,p_event_diff,n_obs_diff
199-K-205__ITER3,199-K-205,3,24.0,ULAG,,,,,,,305,0,INTERP+EVENT,False,,,,,199-K-205,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,24.0,2.2381096975721e-11,299.0,813.829489806925,821.256955417943,1.0,836.22971743663,849.409609636362,860.875097317278,839.943450242139,853.123342441872,864.588830122788,,,42.5456739110517,-0.195869146276683,-0.0008636736029928,-0.337139389334192,4.63605316296659e-07,2.5266593883143903e-10,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-205__ITER4,199-K-205,4,24.0,ULAG,,,,,,,87,0,INTERP+EVENT,False,,,,,199-K-205,4.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,24.0,3.0087043967341704e-14,77.0,170.58919166819,175.378089977535,0.629215455442774,169.662628579273,226.140220896199,230.861818259274,172.057077733945,228.534670050871,233.256267413946,,,-14.1549161552434,-0.0573516280015649,0.0012567797127759,-0.768970408982682,0.29856757540612,5.37361048872491e-20,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-206__ITER1,199-K-206,1,25.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-206,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-206__ITER2,199-K-206,2,25.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-206,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-206__ITER3,199-K-206,3,25.0,ULAG,0.05704182053689366,0.07430603571115649,0.01316345185482305,26.178539681819487,26.974330227416228,-11.089269840909743,11,1,INTERP+EVENT,True,-6.1427180903726715,0.0594091050268168,0.0004177541418018702,0.1116430524494082,199-K-206,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,25.0,0.0090499937405563,7.0,21.5433966310116,22.3391871766084,1.0,26.2775719001089,24.0679436017124,28.9533790568552,26.6754671729073,24.4658388745108,29.3512743296535,,,-15.8247773592915,0.0838192869976619,0.0003944837831131,-2.35947183014306,0.00406501057456,0.0088379858163233,4.0,4.0,INTERP+EVENT,True,both,0.0,0.04799182679633736,4.635143050807887,4.635143050807827,,9.68205926891883,-0.024410181970845102,2.3270358688770186e-05,0.07024102513659648,0.00432546603849975,
199-K-207__ITER1,199-K-207,1,32.0,ULAG,5.664480773326375e-09,0.027411922217782707,1.0830851427688607e-17,51.15821077172212,53.960605535046426,-23.57910538586106,30,0,INTERP+EVENT,True,22.866275691326344,-0.1392342339139144,-0.0005401772011877754,0.3461480657429458,199-K-207,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,32.0,2.87209085403362e-08,26.0,53.3879845260001,56.1903792893244,0.707477487225064,52.6958855857049,86.1153680927818,86.1192654420099,54.097082967367,87.5165654744439,87.5204628236721,,,22.0740673796445,-0.0735212450270547,-0.0005142526805864,-1.00677497712368,0.247593775661918,5.91061578105688e-16,4.0,4.0,INTERP+EVENT,True,both,0.0,-2.3056427767009826e-08,-2.2297737542779856,-2.2297737542779714,,0.7922083116818435,-0.0657129888868597,-2.5924520601375354e-05,-0.2201818534441353,-5.802307266779994e-16,
199-K-208__ITER1,199-K-208,1,7.0,ULAG,1.3589412928283195e-09,0.14671832166912835,2.8087645430271946e-12,243.3576079120789,248.48630429501458,-119.67880395603945,96,6,INTERP+EVENT,True,16.290670563766884,-0.10611480431790783,-0.0005721442972980507,0.6770356192474128,199-K-208,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,7.0,2.47840103995145e-09,92.0,243.617006217018,248.745702599954,0.592005939507177,242.568528994624,280.857701588612,281.248310654213,245.132877186091,283.42204978008,283.812658845681,,,20.6902270690174,-0.0757591161755055,-0.0005749796511784,-0.384061769503982,0.328695077112322,4.03786585913101e-12,4.0,4.0,INTERP+EVENT,True,both,0.0,-1.1194597471231305e-09,-0.2593983049391113,-0.25939830493942395,,-4.399556505250516,-0.03035568814240233,2.8353538803493634e-06,-0.18197675544319364,-1.2291013161038151e-12,
199-K-209__ITER1,199-K-209,1,78.0,ULAG,0.28768194459946006,0.17271929993026758,0.9635706017163617,45.40221758717183,46.818317989376254,-20.701108793585917,15,1,INTERP+EVENT,True,11.878447141230705,-0.0912376941387753,1.8373182997997157e-06,0.15119930490952244,199-K-209,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,78.0,0.624022463424119,11.0,45.9849790982466,47.401079500451,0.390639051053621,44.2836485526863,44.1050365213643,44.9281169226137,44.9916987537885,44.8130867224666,45.6361671237159,,,4.95899547580175,-0.0344501006372985,1.52426631093902e-05,-1.84664000107499,0.582494057747198,0.727471619586336,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.336340518824659,-0.5827615110747644,-0.582761511074743,,6.919451665428955,-0.0567875935014768,-1.3405344809590485e-05,-0.4097747578169304,0.23609898213002567,
199-K-20__ITER1,199-K-20,1,8.0,ULAG,0.3252859035509035,0.6048427876486748,0.12061727173781985,35.80842323665021,36.77823653622622,-15.904211618325109,12,0,INTERP+EVENT,True,9.233748763104689,-0.059736030849522025,-0.0012757127754652068,0.39364507017760425,199-K-20,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,8.0,0.282600965738949,7.0,31.6407969698507,32.4365875154474,0.481674120271574,30.1798219846283,30.991322186572,32.1682357526552,30.5777172574267,31.3892174593704,32.5661310254536,,,5.20699602510075,0.108127307826811,-0.001141227245833,-0.912415638166845,0.457318297312506,0.230636739100372,4.0,4.0,INTERP+EVENT,True,both,0.0,0.04268493781195448,4.1676262667995125,4.341649020778817,,4.026752738003939,-0.16786333867633302,-0.00013448552963220674,0.14752449033616882,-0.11001946736255215,
199-K-20__ITER2,199-K-20,2,8.0,ULAG,,,,,,,52,28,INTERP+EVENT,False,,,,,199-K-20,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-210__ITER1,199-K-210,1,,NONE,,,,,,,128,0,INTERP+EVENT,False,,,,,199-K-210,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,85.0,0.0,124.0,264.303737021365,270.007797549204,1.0,265.819347625258,364.214340914367,364.244337785385,268.671377889178,367.066371178287,367.096368049305,,,13.0871861153328,-0.0470067973336543,-0.0002573669953796,-1.34566522935586,0.0590333804135402,9.44655153809962e-36,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-K-212__ITER1,199-K-212,1,,NONE,,,,,,,59,1,INTERP+EVENT,False,,,,,199-K-212,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,66.0,4.05029165762016e-09,55.0,134.395845917257,138.550920805068,0.7501215004829,133.820805747399,167.618842302213,171.044799786895,135.898343191305,169.696379746118,173.1223372308,,,24.3884526960347,-0.0637632559058294,-0.0008648902413204,-0.861971884119793,0.229857134096534,2.84659488802829e-12,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-K-212__ITER2,199-K-212,2,,NONE,,,,,,,70,3,INTERP+EVENT,False,,,,,199-K-212,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,24.0,0.0867917979482875,65.0,199.056354065346,203.524567074541,0.528305250563949,197.78019199283,201.725634467403,201.944840376274,200.014298497427,203.959740972,204.178946880872,,,-14.0600828022293,0.0788791464319051,0.0003321832361626,-0.240148415125264,0.393383931294373,0.0282354927147437,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-K-21__ITER1,199-K-21,1,6.0,ULAG,,,,,,,1,0,INTERP+EVENT,False,,,,,199-K-21,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-21__ITER2,199-K-21,2,6.0,ULAG,0.00013803246157095828,0.0008895794769818258,0.002734109677363853,89.99179435655236,93.15883223346458,-42.99589717827618,36,13,INTERP+EVENT,True,-55.27531013053923,0.4839679119393662,-0.0002996260509565252,0.9073203543439851,199-K-21,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,6.0,0.0002837572908578,32.0,90.7851249400156,93.9521628169278,1.0,98.1726461241265,98.2472702854803,105.119907529707,99.7561650625826,99.8307892239364,106.703426468163,,,-45.1796095650936,0.438375046222769,-0.000319798708255,-0.0996965122413835,0.0013434910036434,0.0012102237538967,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.00014572482928684174,-0.7933305834632449,-0.7933305834632165,,-10.095700565445632,0.04559286571659721,2.0172657298474814e-05,-0.00045391152666157425,0.0015238859234671532,
199-K-220__ITER1,199-K-220,1,,NONE,,,,,,,435,8,INTERP+EVENT,False,,,,,199-K-220,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,89.0,0.0,431.0,1176.4013644469,1184.55205650908,0.454444604735791,1174.82400593778,1252.52105762643,1253.27311310432,1178.89935196887,1256.59640365752,1257.34845913541,,,9.73825453707837,-0.0168160224413109,-0.0002854585547521,-0.522907267874146,0.51550643187793,2.09171310806379e-20,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-K-221__ITER1,199-K-221,1,46.0,ULAG,0.30814342440696585,0.1320941769122455,0.9126593014373474,92.03533966320305,94.90331407217334,-44.01766983160152,31,1,INTERP+EVENT,True,-19.90955279863614,0.18771736887264204,1.192502304526035e-05,0.6268223103451314,199-K-221,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,46.0,0.936771879083307,27.0,93.2753938895735,96.1433682985438,0.370356496227289,91.3515698584509,91.288815421777,91.4060248599878,92.785557062936,92.7228026262621,92.8400120644729,,,-1.34452881326956,0.033801340308734,-1.38166774723509e-05,-0.430537003418221,0.782449198399397,0.907732577934977,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.6286284546763411,-1.2400542263704466,-1.2400542263704608,,-18.56502398536658,0.15391602856390804,2.5741700517611247e-05,-0.6503550214871514,0.004926723502370445,
199-K-222__ITER1,199-K-222,1,49.0,ULAG,0.04523290812026637,0.008541035098268531,0.22081402927821836,74.4308199904726,77.02249372248126,-35.2154099952363,27,0,INTERP+EVENT,True,-28.962272592007714,0.261671119512517,0.00011218380987605686,0.4590588279836082,199-K-222,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,49.0,0.600917055077923,23.0,78.5850952065375,81.1767689385461,0.411826140212922,77.5745583513063,76.8107871895979,77.6036919375155,78.8703952173107,78.1066240556022,78.8995288035198,,,-11.1463642643026,0.108232184100308,4.63177758229673e-05,-0.682775718485884,0.31542639111048,0.63402806496346,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.5556841469576567,-4.154275216064903,-4.154275216064846,,-17.815908327705117,0.153438935412209,6.586603405308957e-05,-0.30688535601221145,-0.4132140356852416,
199-K-223__ITER1,199-K-223,1,20.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-223,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-223__ITER2,199-K-223,2,20.0,ULAG,0.8352679014953965,0.6565973230044975,0.7262019026297521,34.856642199552354,35.6524327451491,-15.428321099776179,11,0,INTERP+EVENT,True,15.209897281209866,-0.11238955898004882,0.0012506175885647803,0.2593476565355187,199-K-223,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,20.0,0.533496947794968,7.0,32.9116318939487,33.7074224395454,0.580097922010966,32.1634351503695,31.8225151766714,32.1682357526552,32.5613304231679,32.2204104494697,32.5661310254536,,,-18.9415564309404,-0.238224579993644,0.0028743705534862,-1.39034029004203,0.249551699803614,0.329805796921176,4.0,4.0,INTERP+EVENT,True,both,0.0,0.3017709537004285,1.9450103056036525,1.9450103056037022,,34.151453712150264,0.12583502101359517,-0.0016237529649214195,0.40704562320088344,0.39639610570857614,
199-K-223__ITER3,199-K-223,3,20.0,ULAG,0.0631136161892859,0.22070159115789323,0.05050031857745394,130.33276718287652,133.9900499758547,-63.166383591438255,46,1,INTERP+EVENT,True,12.246188549520555,-0.09126363741547945,0.00024884344507751825,0.5319792420488231,199-K-223,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,20.0,0.0685357685844874,42.0,129.508554869261,133.165837662239,0.722883310989109,128.859539938385,130.896025741746,132.869353871021,130.688181334874,132.724667138235,134.69799526751,,,7.0359107254523,-0.0821428184042891,0.0002396186720847,-0.630897341541211,0.24185631597816,0.060428033343308,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.005422152395201496,0.8242123136155328,0.8242123136157034,,5.210277824068255,-0.009120819011190356,9.224772992818251e-06,-0.021154724820266785,-0.009927714765854058,
199-K-224__ITER1,199-K-224,1,13.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-224,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-224__ITER2,199-K-224,2,13.0,ULAG,0.002078154749837635,0.004974755195929816,0.6244573831673661,22.864097893480434,23.659888439077175,-9.432048946740217,11,0,INTERP+EVENT,True,27.745774841142957,-0.1948127717997067,0.0003216515462928698,0.057942283221453665,199-K-224,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,13.0,0.0221373321826449,7.0,26.5472560394867,27.3430465850835,0.472439478694614,25.7780711219729,25.0475647841446,32.1682357526552,26.1759663947712,25.445460056943,32.5661310254536,,,21.3644904294619,-0.0621936197092005,-0.0005430290800804,-2.63323652918258,0.25379056133815,0.474334382115074,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.020059177432807263,-3.6831581460062672,-3.683158146006324,,6.381284411681058,-0.1326191520905062,0.0008646806263732697,-0.24881580614222015,0.1501230010522921,
199-K-224__ITER3,199-K-224,3,13.0,ULAG,,,,,,,106,0,INTERP+EVENT,False,,,,,199-K-224,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,13.0,0.0403519784277953,102.0,297.389992472608,302.716870660832,1.0,298.550122627086,299.664312055963,301.810222180209,301.213561721198,302.327751150075,304.473661274321,,,15.9615582084143,-0.0852939087045697,-0.0001998051775432,-0.601669878676896,0.0732921057494166,0.0367562981544618,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-225__ITER1,199-K-225,1,47.0,ULAG,0.006486555221649537,0.5713176042609249,0.0013978128840786174,93.24964998098801,96.36034610396683,-44.624824990494005,35,0,INTERP+EVENT,True,6.16542667064965,-0.0243751455084329,-0.00021872725152795344,0.30473142527899566,199-K-225,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,47.0,0.0027249796851146,31.0,90.5005449219662,93.6112410449451,1.0,90.555519748215,98.9629257818649,100.311133533763,92.1108678097044,100.518273843354,101.866481595253,,,12.9229690393505,-0.054024910728146,-0.000228692687923,-1.21310360970683,0.145719170166351,0.0004793563111801,4.0,4.0,INTERP+EVENT,True,both,0.0,0.003761575536534937,2.749105059021815,2.74910505902173,,-6.75754236870085,0.029649765219713096,9.965436395046554e-06,0.42559843409457393,0.0009184565728985175,
199-K-226__ITER1,199-K-226,1,,NONE,,,,,,,105,0,INTERP+EVENT,False,,,,,199-K-226,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,71.0,0.0,101.0,189.959982379385,195.2679030797,1.0,190.958096416254,298.634046482928,298.972299616285,193.612056766412,301.288006833085,301.626259966443,,,20.5801628055927,-0.0548080052886488,-0.0006170556442981,-1.00735130002637,0.0811695073864207,1.36255121396119e-44,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-K-227__ITER1,199-K-227,1,28.0,ULAG,1.9458176703235353e-07,3.198132647922524e-09,4.741053780790724e-06,36.074424900911865,38.16346977635871,-16.037212450455932,21,3,INTERP+EVENT,True,69.6016422941554,-0.5518194722693192,-0.0004926800537596009,0.3401502854730343,199-K-227,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,28.0,0.0005545941171238,17.0,51.1064806139499,53.1955254893968,1.0,61.9367198359372,56.0765002898012,64.1010286784712,62.9812422736606,57.1210227275246,65.1455511161947,,,60.725119124929,-0.433854756701161,-0.0004098950891334,-0.723635907606923,0.0001045336844491,0.0036986289205148,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0005543995353567676,-15.032055713038034,-15.03205571303809,,8.876523169226395,-0.11796471556815813,-8.278496462620094e-05,-0.00010453048631645208,-0.0036938878667340095,
199-K-228__ITER1,199-K-228,1,46.0,ULAG,0.17458543620557254,0.13622671012993615,0.34978827579395944,60.10473629180653,62.19378116725338,-28.052368145903266,21,0,INTERP+EVENT,True,12.942556676126163,-0.09151898669287174,7.2831382960071e-05,0.27536395699525096,199-K-228,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,46.0,0.0912546342439831,17.0,57.7826219438908,59.8716668193377,0.480387062527767,59.2134469034536,56.316295704363,60.5708249470382,60.257969341177,57.3608181420864,61.6153473847616,,,10.3299331074713,-0.0753311322173599,5.67298921201697e-05,-1.32055491142748,0.0535400354004241,0.462220322265033,4.0,4.0,INTERP+EVENT,True,both,0.0,0.08333080196158944,2.322114347915729,2.3221143479156794,,2.612623568654863,-0.01618785447551184,1.6101490839901297e-05,0.08268667472951205,-0.11243204647107358,
199-K-229__ITER1,199-K-229,1,26.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-229,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-229__ITER2,199-K-229,2,26.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-229,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-229__ITER3,199-K-229,3,26.0,ULAG,,,,,,,21,18,INTERP+EVENT,False,,,,,199-K-229,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-22__ITER1,199-K-22,1,9.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,,199-K-22,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-22__ITER2,199-K-22,2,9.0,ULAG,0.0,0.027691922326151867,2.169576763841732e-61,38.39875833502675,41.776517243254624,-17.199379167513374,40,4,INTERP+EVENT,True,-12.069780665698286,0.14285852250422507,-0.0007492889576008954,0.48115902326213594,199-K-22,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,9.0,0.0,36.0,31.7495188027831,35.1272777110109,1.0,39.5340696531944,114.951123654549,118.560595871288,41.2229491073083,116.640003108663,120.249475325402,,,-8.66456635605725,0.203225620922843,-0.0007379406575239,-0.809471417002019,0.0008921806624452,8.17415637004449e-65,4.0,4.0,INTERP+EVENT,True,both,0.0,0.0,6.649239532243648,6.649239532243726,,-3.4052143096410354,-0.060367098418617926,-1.134830007699537e-05,0.026799741663706668,2.1687593482047276e-61,
199-K-230__ITER1,199-K-230,1,17.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-230,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-230__ITER2,199-K-230,2,17.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-230,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-230__ITER3,199-K-230,3,17.0,ULAG,0.6562591159088635,0.4380735791707312,0.5531649722797547,64.59853555118679,66.68758042663364,-30.299267775593396,21,1,INTERP+EVENT,True,-6.330746102403999,0.06796987554725127,-5.537715771680633e-05,0.32649296813200007,199-K-230,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,17.0,0.742405146379176,17.0,63.8694110854259,65.9584559608728,0.411226380637916,62.2247102861819,62.0921882621235,62.4651314163262,63.2692327239053,63.136710699847,63.5096538540497,,,-2.68788446575013,0.0433973543775493,-4.35266882416936e-05,-1.11345488346306,0.549210372764732,0.636723789571094,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.08614603047031244,0.7291244657608829,0.7291244657608473,,-3.6428616366538686,0.024572521169701968,-1.1850469475112733e-05,-0.11113679359400075,-0.0835588172913393,
199-K-231__ITER1,199-K-231,1,34.0,ULAG,6.806445253815241e-05,0.004350151034081755,1.3679400095910046e-07,35.891676254861956,37.67241977065429,-15.945838127430978,18,0,INTERP+EVENT,True,34.96134980421506,-0.25404335854426946,-0.0005118611506885088,0.27430707435244417,199-K-231,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,34.0,0.0018728232035455,14.0,41.4923192420437,43.273062757836,0.394136835477033,39.6302049784173,51.4846443417909,52.0529357462491,40.5205767363135,52.3750160996871,52.9433075041453,,,15.2914746336314,-0.0324887021436755,-0.0004837688644789,-1.10935448551676,0.709861611492019,3.65184428068604e-05,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0018047587510073475,-5.600642987181743,-5.600642987181715,,19.66987517058366,-0.22155465640059396,-2.8092286209608817e-05,-0.7055114604579372,-3.63816488059013e-05,
199-K-232__ITER1,199-K-232,1,12.0,ULAG,0.01834422228946131,0.031982180043556366,0.020356567686022148,48.533430059683475,50.314173575475806,-22.266715029841738,18,1,INTERP+EVENT,True,14.633082746414237,-0.10642926467123782,-0.00014553509862167102,0.1737809725195781,199-K-232,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,12.0,0.0183442222894612,14.0,47.5617370244043,49.3424805401967,1.0,50.0834426083167,50.445653546096,53.5586182557456,50.9738143662128,51.3360253039921,54.4489900136418,,,16.6547105394471,-0.106429262657178,-0.0001455350972662,-1.74995954087616,0.0296166510004037,0.0187996602917714,4.0,4.0,INTERP+EVENT,True,both,0.0,1.1102230246251565e-16,0.9716930352791735,0.9716930352791024,,-2.021627793032861,-2.014059821697778e-09,-1.3554710197143105e-12,0.002365529043152667,0.0015569073942507464,
199-K-233__ITER1,199-K-233,1,79.0,ULAG,0.17350405414203474,0.9496649281254679,0.07890450544416315,26.037784971573426,26.432234126245866,-11.018892485786713,9,0,INTERP+EVENT,True,1.1544658594038553,-0.006290153554268103,0.0003597543860941961,0.1645955642556065,199-K-233,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,79.0,0.173504054142034,5.0,24.977737650666,25.3721868053384,0.368617871930308,22.9817481527719,25.6393378666533,26.4808462767767,23.1789727301081,25.8365624439895,26.6780708541129,,,-3.86698468866764,-0.0062901619743661,0.000359754377108,-1.80426391928,0.949499283204412,0.0784364529634112,4.0,4.0,INTERP+EVENT,True,both,0.0,7.494005416219807e-16,1.060047320907426,1.060047320907465,,5.0214505480714955,8.42009799644633e-09,8.986196118818124e-12,0.00016564492105586304,0.0004680524807519487,
199-K-234__ITER1,199-K-234,1,,NONE,,,,,,,80,0,INTERP+EVENT,False,,,,,199-K-234,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,31.0,9.67121538575366e-06,76.0,206.931149595836,211.695202865184,1.0,213.569552603295,223.181648618757,228.023862736199,215.951579237969,225.56367525343,230.405889370873,,,14.577808163942,-0.0694607796033952,-0.0001797408419,-1.5123317511033,0.0025254810759334,5.96307973671197e-06,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-K-235__ITER1,199-K-235,1,29.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-235,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-235__ITER2,199-K-235,2,29.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-235,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-235__ITER3,199-K-235,3,29.0,ULAG,,,,,,,91,13,INTERP+EVENT,False,,,,,199-K-235,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,29.0,0.0004060388530774,87.0,256.54642637532,261.568145388354,0.377111878961406,254.595999626544,269.933822279419,270.164549786733,257.106859133061,272.444681785936,272.675409293249,,,-10.4643668813084,0.0151883214169691,0.0005256911997945,-0.415745950381798,0.823747265452622,4.21760544528579e-05,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-236__ITER1,199-K-236,1,24.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-236,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
